Open,High,Low,Close,Volume,SMA_5,SMA_10,SMA_15,SMA_20,EMA_5,EMA_10,EMA_15,EMA_20,RSI,CMO,CCI,MACD,9-period EMA of MACD,ROC,PPO,Slow Stoch %K,Slow Stoch %D,Fast %K,Fast %D,Chaikin A/D Oscillator,Upper Band,Middle Band (SMA),Lower Band,Highest High,lowest_low,William %R,Ibovespa: (Brasil)
64295.0,64460.0,63915.0,63954.0,629000.0,63814.6,63289.6,63441.13333333333,63599.85,63789.2782893145,63630.57680698593,63749.8709151329,63972.43876446612,47.32423756331457,-5.351524873370874,99.55534152018564,-608.4623492736719,-840.4197584543148,2.5808003849546957,-1.5111287063245709,72.33739748929497,64.46200020915019,71.31758856432567,72.33739748929497,579534.8695988804,65046.876506322216,63599.85,62152.82349367778,64877.0,61659.0,-28.682411435674332,45
63961.0,64620.0,63932.0,64620.0,2428400.0,64071.2,63384.3,63424.0,63614.95,64066.185526209665,63810.47193298849,63858.63705074129,64034.111263088394,52.07330402736575,4.146608054731505,128.99393715569522,-486.5936074794372,-769.6545282593393,2.0256721979253767,-1.1922112516848653,82.32591643303779,73.25682348246664,100.0,82.32591643303779,1250199.2931543663,65097.50421148829,63614.95,62132.395788511705,64620.0,61659.0,-0.0,45
64616.0,64674.0,63401.0,63411.0,2158200.0,64075.8,63441.3,63399.666666666664,63604.7,63847.79035080644,63737.84067244513,63802.682419398625,63974.76733327045,44.270532077682724,-11.458935844634555,56.186129423878285,-482.01161766937,-712.1259461413454,0.036284470246727984,-0.8948174027482747,76.47568043354806,77.04633145196033,58.10945273631841,76.47568043354806,734996.2188240141,65089.91568804039,63604.7,62119.484311959604,64674.0,61659.0,-41.8905472636816,43
63411.0,64218.0,63277.0,64218.0,2135600.0,64099.6,63626.4,63414.0,63645.25,63971.1935672043,63825.14236836419,63854.5971169738,63997.93234914946,49.689587301879875,-0.62082539624024,58.727460296702844,-408.55266134901467,-651.4112891828793,0.18565032215791533,-0.7017089824648004,80.99502487562194,79.93220724740264,84.87562189054727,80.99502487562194,1136922.5776139572,65150.80596043455,63645.25,62139.69403956545,64674.0,61659.0,-15.124378109452737,43
64216.0,64979.0,63628.0,64341.0,2155800.0,64108.8,63800.8,63487.73333333333,63641.45,64094.462378136195,63918.93466502525,63915.397477352075,64030.605458754275,50.479967160063474,0.9599343201269329,91.51947280289484,-336.5315113960387,-588.4353336255111,0.07154522124581675,-0.4262783078732843,74.5894023856621,77.35336923161076,80.78313253012047,74.5894023856621,1236069.7679717466,65139.560473230085,63641.45,62143.33952676991,64979.0,61659.0,-19.216867469879517,43
64341.0,64512.0,62960.0,63068.0,1822400.0,63931.6,63873.1,63503.6,63563.75,63752.3082520908,63764.219271384296,63809.47279268307,63938.92874839673,42.958020920006234,-14.083958159987539,-1.67008211004824,-377.81942512067326,-546.3121519245435,-1.3853707352159406,-0.15045196942322772,69.36617115227081,74.98353280451833,42.43975903614457,69.36617115227081,665106.8636586443,65010.69821952951,63563.75,62116.80178047049,64979.0,61659.0,-57.560240963855414,43
63072.0,63784.0,63072.0,63218.0,2089600.0,63651.2,63861.2,63473.26666666667,63480.8,63574.205501393866,63664.906676587154,63735.538693597686,63870.26886759704,44.01658723462736,-11.966825530745279,-21.286967365275764,-393.8960592340445,-515.8289333864437,-2.1696069328381307,0.06630921728333568,56.72690763052213,66.89416038948507,46.9578313253012,56.72690763052213,-21133.33454668522,64801.82984069182,63480.8,62159.77015930819,64979.0,61659.0,-53.04216867469879,43
63204.0,63354.0,62709.0,63033.0,1805800.0,63575.6,63825.7,63486.066666666666,63443.65,63393.80366759591,63550.01455357131,63647.72135689798,63790.52897544494,42.957747718858066,-14.08450456228385,-65.11682724888931,-416.76070351963426,-496.01528741308186,-0.5961110848275553,0.2342179551375563,43.594377510040204,56.562485430944434,41.3855421686747,43.594377510040204,-297274.3175640777,64771.15732954628,63443.65,62116.14267045372,64979.0,61659.0,-58.614457831325296,43
63037.0,63773.0,62872.0,63469.0,1946800.0,63425.8,63762.7,63559.53333333333,63416.95,63418.86911173061,63535.284634740165,63625.38118728573,63759.907168259706,46.24000369747836,-7.519992605043285,-33.71874691175183,-395.1445621078383,-475.84114235203316,-1.1663396555482874,0.2604265891555826,47.62048192771088,49.313922356091126,54.51807228915662,47.62048192771088,-181779.0149224326,64719.631154389106,63416.95,62114.26884561089,64979.0,61659.0,-45.48192771084337,43
63470.0,63478.0,62495.0,62697.0,1688200.0,63097.0,63602.9,63566.2,63390.05,63178.24607448707,63382.86924660559,63509.33353887501,63658.677914139735,41.668119908321216,-16.663760183357557,-119.32779276056465,-435.28981243069575,-467.7308763677657,-2.5551359164451948,0.2129102275768591,36.367516471362855,42.527458636371364,13.198934956257132,36.367516471362855,-434396.70262204856,64728.38037401033,63390.05,62051.719625989674,64979.0,62350.0,-86.80106504374287,43
62701.0,62968.0,62022.0,62023.0,1397200.0,62888.0,63409.8,63544.73333333333,63349.7,62793.164049658044,63135.6202926773,63323.54184651564,63502.899065174046,38.12403990052044,-23.75192019895914,-176.48994635864167,-515.5484579835756,-477.2943926909277,-1.6569417137058395,0.08572996505157857,22.58360843475243,35.52386894460877,0.033818058843422386,22.58360843475243,-941873.4483319074,64797.33587963317,63349.7,61902.06412036683,64979.0,62022.0,-99.96618194115658,43
62023.0,62697.0,62023.0,62205.0,1762400.0,62685.4,63168.3,63469.26666666667,63276.3,62597.10936643869,62966.416603099606,63183.72411570119,63379.289630395564,39.61754447537224,-20.76491104925552,-145.50975158525134,-558.0354485679345,-493.442603866329,-1.6023917238761065,-0.04226540123306868,6.473819261148989,21.808314722421482,6.188704768346297,6.473819261148989,-1321770.7056238279,64797.89864616089,63276.3,61754.70135383912,64979.0,62022.0,-93.8112952316537,43
62198.0,62198.0,61448.0,61604.0,2668000.0,62399.6,62987.6,63350.333333333336,63214.45,62266.07291095913,62718.70449344513,62986.25860123854,63210.214427500745,36.48573407257832,-27.02853185484336,-163.83736583157742,-632.9066184153053,-521.3354067761243,-2.2670664572525534,-0.15293048700825598,3.5468449072790817,10.86809086772689,4.4180118946474085,3.5468449072790817,-1852785.1558228955,64894.14669583579,63214.45,61534.7533041642,64979.0,61448.0,-95.58198810535258,43
61602.0,62040.0,60489.0,60881.0,1991000.0,61882.0,62653.9,63135.8,63140.15,61804.38194063942,62384.576403727835,62723.101276083726,62988.384482024485,33.09623861719103,-33.807522765617954,-171.46183461281512,-742.0289695103638,-565.4741193229722,-4.077581181364131,-0.47031057878006804,6.445742970812343,5.48880237974686,8.730512249443207,6.445742970812343,-2214861.533437513,65075.26304837734,63140.15,61205.036951622664,64979.0,60489.0,-91.26948775055679,43
60883.0,61268.0,60566.0,61060.0,1974600.0,61554.6,62325.8,62920.13333333333,63063.3,61556.254627092945,62143.74433032278,62515.21361657326,62804.72881706977,34.71333486651002,-30.57333026697996,-147.7082552766347,-804.78831615737,-613.3369586898518,-2.610970221860698,-0.6023988559171134,8.621891121526902,6.204826333206164,12.717149220489977,8.621891121526902,-1905665.9727552384,65191.07847531125,63063.3,60935.52152468875,64979.0,60489.0,-87.28285077951003,43
61059.0,61571.0,60784.0,61168.0,2019800.0,61383.6,62135.8,62734.4,63004.45,61426.83641806196,61966.33627026409,62346.8119145016,62648.84988211075,35.72281457685251,-28.55437084629499,-108.8853910524709,-836.171983004373,-657.9039635527561,-1.378520871289679,-0.8806213807673999,12.190051967334858,9.085895353224755,15.122494432071269,12.190051967334858,-1621449.9049818069,65269.14189736734,63004.45,60739.75810263265,64979.0,60489.0,-84.87750556792874,43
61188.0,61543.0,61179.0,61424.0,1696600.0,61227.4,61956.4,62521.333333333336,62908.8,61425.89094537464,61867.72967567062,62231.4604251889,62532.197512385916,38.16353836028586,-23.672923279428275,-80.465403143805,-830.809648106675,-692.4851004635399,-1.2555260831122905,-1.1818774041950226,16.221232368225724,12.344391819029218,20.824053452115812,16.221232368225724,-1170911.871908307,65268.816999938324,62908.8,60548.78300006168,64979.0,60489.0,-79.1759465478842,43
61420.0,61859.0,61194.0,61194.0,1863400.0,61145.4,61772.5,62373.53333333333,62799.1,61348.593963583095,61745.23337100323,62101.77787204029,62404.750130253924,36.811113064826614,-26.377773870346765,-68.82725294035475,-835.4880507012786,-721.0856905110876,-0.665541198623465,-1.2805162975079831,17.216035634743914,15.209106656768222,15.701559020044543,17.216035634743914,-1473054.3245683908,65261.5632301823,62799.1,60336.6367698177,64979.0,60489.0,-84.29844097995546,43
61192.0,61459.0,60921.0,61017.0,1449000.0,61172.6,61527.3,62160.13333333333,62645.0,61238.06264238873,61612.827303548096,61966.18063803526,62272.58345118212,35.76083941550425,-28.4783211689915,-78.24359154599631,-843.7518926121338,-745.6189309312969,0.22338660665888188,-1.462498510657556,16.550048800687843,16.66243893455255,13.124533929903059,16.550048800687843,-1759252.8124481216,65148.19116329536,62645.0,60141.80883670464,64512.0,60489.0,-86.87546607009695,43
61017.0,61456.0,60772.0,61217.0,1634000.0,61204.0,61379.3,61951.86666666667,62491.1,61231.04176159249,61540.85870290299,61872.53305828085,62172.05169392668,37.916311697452535,-24.167376605094926,-67.96819626403332,-824.6565904897361,-761.4264628429847,0.2571241401899682,-1.6343811181538843,16.97339163076153,16.913158688731148,22.09408194233687,16.97339163076153,-1559821.1300955564,64947.634542806,62491.1,60034.565457193996,63784.0,60489.0,-77.90591805766311,43
61216.0,62309.0,61216.0,62303.0,1796400.0,61431.0,61407.3,61900.86666666667,62408.55,61588.361174394995,61679.42984782972,61926.34142599575,62184.52296117176,48.09979138714852,-3.800417225702948,8.509286020123412,-713.6656091631885,-751.8742921070254,1.8555453832069135,-1.7716634889738008,30.152043699191665,21.225161376880397,55.23751522533495,30.152043699191665,-771127.0749640912,64772.09923578881,62408.55,60045.000764211196,63773.0,60489.0,-44.76248477466504,43
62303.0,62625.0,62033.0,62334.0,1873400.0,61613.0,61420.2,61841.933333333334,62294.25,61836.90744959666,61798.44260276977,61977.29874774628,62198.758869631594,48.36017879223746,-3.2796424155250796,56.353764760901576,-616.1009872217255,-724.7196311299655,1.481505600416777,-1.8192644557875255,44.50436105345458,30.543265461135974,56.18148599269183,44.50436105345458,-368308.0959639475,64428.99034720862,62294.25,60159.50965279138,63773.0,60489.0,-43.81851400730815,43
62337.0,62574.0,61959.0,62404.0,1814000.0,61855.0,61500.2,61800.0,62243.9,62025.93829973111,61908.54394772072,62030.636404278,62218.30564395239,48.98260826838209,-2.034783463235824,72.24759455504736,-527.0563291510989,-685.1869707341922,1.9773180377161248,-1.712333463298214,58.49575048964897,44.38405174743178,64.06825025092004,58.49575048964897,88053.47142715007,64317.53419146199,62243.9,60170.26580853801,63478.0,60489.0,-35.93174974907996,43
62404.0,63455.0,62148.0,63394.0,2376200.0,62330.4,61751.5,61795.0,62202.7,62481.95886648741,62178.626866316954,62201.05685374325,62330.276535004545,56.89572548723062,13.791450974461245,154.29487179487128,-372.3112969971771,-622.6118359867892,3.895635642525863,-1.554517614066289,72.7310314338675,58.57704765899039,97.94335805799057,72.7310314338675,952231.9628687277,64146.48518360493,62202.7,60258.91481639507,63455.0,60489.0,-2.05664194200944,37
63397.0,63891.0,63314.0,63891.0,1000400.0,62865.2,62034.6,61874.6,62180.2,62951.63924432494,62489.96743607751,62412.29974702534,62478.91686500411,60.2306337755205,20.461267551041004,189.8836016250003,-207.1827242612344,-539.5260136416782,4.368067693614508,-1.2376546185528157,87.3372027696369,72.8546615643845,99.99999999999999,87.3372027696369,1537502.0763794929,64032.73389712632,62180.2,60327.66610287367,63891.0,60489.0,-0.0,37
63886.0,63886.0,63030.0,63039.0,1937800.0,63012.4,62221.7,61942.333333333336,62178.75,62980.759496216626,62589.79153860887,62490.63727864717,62532.2581159561,52.70287412200268,5.405748244005378,127.67998965682784,-143.41324164177058,-460.3034592416967,1.1813235317721382,-0.8740749116931998,90.96642211574408,83.67821877308286,74.95590828924162,90.96642211574408,1033550.4302306622,64028.545434635846,62178.75,60328.954565364154,63891.0,60489.0,-25.044091710758376,37
63039.0,63039.0,62391.0,62565.0,1612600.0,63058.6,62335.8,61966.333333333336,62146.1,62842.17299747775,62585.283986134535,62499.932618816274,62535.37639062695,49.03135623820526,-1.937287523589487,58.866959444993284,-129.6290231605235,-394.1685720254621,0.37058427182596887,-0.5888185371122321,78.65961199294534,85.65441229277549,61.02292768959435,78.65961199294534,495882.96685251594,63943.68414545751,62146.1,60348.515854542486,63891.0,60489.0,-38.97707231040564,37
62573.0,63206.0,62207.0,62207.0,1865000.0,63019.2,62437.1,62006.53333333333,62104.8,62630.44866498517,62516.50507956462,62463.31604146424,62504.10244866248,46.402068836665514,-7.195862326668967,40.707523667165106,-145.91057251954044,-344.51697212427774,-0.31568489199410577,-0.30238257303925525,61.777406479160895,77.13448019595016,49.35338345864662,61.777406479160895,-362561.2651524097,63856.34487239084,62104.8,60353.25512760917,63891.0,60566.0,-50.64661654135338,37
62207.0,62207.0,61366.0,61513.0,1670600.0,62643.0,62486.7,62048.666666666664,62007.0,62257.965776656776,62334.049610552865,62344.52653628121,62409.71173926605,41.730344085771634,-16.53931182845673,-40.24064171122929,-212.3657969743872,-318.0867370942996,-2.9671577751837708,-0.17379109422400818,44.7113085894372,61.71610902051453,23.757614620070534,44.7113085894372,-1026514.5536649451,63658.51058125607,62007.0,60355.48941874393,63891.0,60772.0,-76.24238537992946,37
61502.0,61502.0,60098.0,60224.0,1773200.0,61909.6,62387.4,61992.933333333334,61883.35,61579.97718443785,61950.40422681598,62079.46071924606,62201.54871647881,34.7353183473597,-30.529363305280604,-130.784233108785,-364.8379438039774,-327.43697843623517,-5.739462522107964,-0.057228480535422226,25.477635619349197,43.988783562649154,3.3219087793303452,25.477635619349197,-1667745.6365111396,63674.13968893642,61883.35,60092.56031106358,63891.0,60098.0,-96.67809122066966,37
60220.0,60516.0,59705.0,59705.0,1946200.0,61242.8,62127.6,61895.4,61767.45,60954.98478962523,61542.14891284944,61782.6531293403,61963.782172052255,32.38169960049914,-35.236600799001714,-156.96308490750243,-521.5401905359467,-366.2576208561775,-5.288789479528544,0.053796875151778195,9.026507799800322,26.40515066952896,0.0,9.026507799800322,-2397699.6579926535,63791.88517801902,61767.45,59743.01482198097,63891.0,59705.0,-100.0,37
59718.0,60847.0,59718.0,60670.0,2284200.0,60863.8,61961.2,61845.13333333333,61690.7,60859.98985975015,61383.576383240455,61643.57148817276,61840.56482233299,40.45997218026301,-19.080055639473983,-107.68061411727963,-561.3890711318018,-405.2839109113023,-3.028849996004157,0.12918677221836056,8.791647567309859,14.431930328819845,23.05303392259914,8.791647567309859,-1979440.2161908299,63758.8791121661,61690.7,59622.520887833896,63891.0,59705.0,-76.94696607740086,37
60673.0,60685.0,59452.0,59679.0,2363400.0,60358.2,61688.7,61744.13333333333,61594.45,60466.32657316677,61073.65340446946,61398.00005215117,61634.701505920326,35.73807589231499,-28.523848215370013,-122.63712576966198,-665.2662388791941,-457.2803765048807,-4.063851335058755,-0.004096864394819071,9.388932761313958,9.069029376141431,5.1137643613426444,9.388932761313958,-2103487.093769476,63841.268325989025,61594.45,59347.63167401097,63891.0,59452.0,-94.88623563865735,37
59679.0,60104.0,59180.0,59478.0,1960200.0,59951.2,61297.1,61641.53333333333,61524.3,60136.88438211118,60783.53460365684,61158.000045632274,61429.30136249934,34.84969954189166,-30.300600916216684,-122.9502624795669,-755.1042906598668,-516.845159335878,-3.308243785866405,-0.16832307885810865,11.49747305707565,9.892684461899876,6.325620887285077,11.49747305707565,-2184407.444254428,63937.30195607021,61524.3,59111.2980439298,63891.0,59180.0,-93.67437911271492,37
59479.0,59479.0,58631.0,58838.0,1956400.0,59674.0,60791.8,61482.933333333334,61413.2,59703.92292140745,60429.801039355596,60868.00003992824,61182.510756547024,32.11248791759312,-35.77502416481375,-123.57601213393966,-867.939182617265,-587.0639639921553,-2.301408076514344,-0.3624221832191482,5.124915488452615,8.670440435614127,3.935361216730038,5.124915488452615,-2337514.8782941774,64091.50771943809,61413.2,58734.89228056191,63891.0,58631.0,-96.06463878326996,37
58838.0,59394.0,58677.0,59082.0,1888000.0,59549.4,60396.1,61268.2,61308.9,59496.6152809383,60184.74630492731,60644.75003493721,60982.46211306636,34.233336592779,-31.533326814442013,-100.18810529597006,-926.9871557164515,-655.0486023370146,-1.0434636965078292,-0.7223181050023969,6.2783755302357385,7.633588025254721,8.574144486692015,6.2783755302357385,-2109729.7848736644,64173.28341707262,61308.9,58444.51658292738,63891.0,58631.0,-91.42585551330798,37
59094.0,59552.0,59045.0,59120.0,1946000.0,59239.4,60051.6,61053.933333333334,61193.7,59371.07685395887,59991.1560676678,60454.15628057006,60805.0847689648,34.576131580051324,-30.847736839897344,-79.67045541231177,-959.6545174811472,-715.9697853658411,-2.5548046810614844,-1.190541986765613,7.2686945500634,6.22399518958397,9.29657794676806,7.2686945500634,-2260743.288267985,64211.51630322352,61193.7,58175.88369677647,63891.0,58631.0,-90.70342205323193,37
59120.0,60441.0,59120.0,60263.0,2159600.0,59356.2,59857.2,60911.2,61147.15,59668.38456930591,60040.582237182745,60430.2617454988,60753.45764811101,44.02668049418808,-11.946639011623839,-42.619723420127286,-883.1328833368971,-749.4024049600523,0.9785686757485923,-1.448094269708665,16.299112801013973,9.948727627104423,31.026615969581748,16.299112801013973,-1615034.7263744771,64192.111101557886,61147.15,58102.18889844212,63891.0,58631.0,-68.97338403041825,37
60263.0,60696.0,60077.0,60270.0,1809600.0,59514.6,59732.9,60702.933333333334,61109.8,59868.92304620394,60082.29455769497,60410.22902731145,60707.41406257663,44.079955660554724,-11.840088678890549,-14.559660811629088,-812.5574391117843,-762.0334117903988,1.3315847876525844,-1.6782991596074555,23.837512466249205,15.801773272442245,31.189343482397717,23.837512466249205,-1420791.9749014005,64178.46398290811,61109.8,58041.13601709189,63886.0,58631.0,-68.81065651760228,37
60264.0,60285.0,59640.0,59971.0,1772400.0,59741.2,59707.6,60441.6,61047.5,59902.94869746929,60062.059183568614,60355.32539889752,60637.27938995029,42.23097368549802,-15.538052629003966,-29.4376616424479,-771.8552256691837,-763.9977745661557,1.9256262959312043,-1.9270311853890192,30.501858979439447,23.546161415567592,29.2896174863388,30.501858979439447,-1197302.4456608146,64155.27222460089,61047.5,57939.72777539911,63206.0,58631.0,-70.7103825136612,37
59972.0,60204.0,59261.0,59340.0,2174800.0,59792.8,59671.1,60195.0,60899.35,59715.29913164619,59930.77569564705,60228.40972403533,60513.72897185978,38.55544278838474,-22.889114423230534,-50.45635965230004,-781.5061384914297,-767.4994473512105,0.4366812227074135,-2.117492797750757,25.325409576099812,26.554927007262872,15.497267759562842,25.325409576099812,-1573069.2418055534,64035.95799431503,60899.35,57762.742005684966,63206.0,58631.0,-84.50273224043715,37
59336.0,59336.0,58169.0,58288.0,2619000.0,59626.4,59432.9,59909.86666666667,60697.05,59239.532754430795,59632.0892055294,59985.85850853092,60301.75478406361,33.34483255599364,-33.31033488801272,-144.333904283692,-864.0815700360181,-786.8158718881721,-1.4073071718538555,-2.2043706805268735,15.911296237654872,23.912854931064757,2.947003467062902,15.911296237654872,-2247155.55673638,63956.926407166175,60697.05,57437.17359283383,62207.0,58169.0,-97.05299653293709,37
58297.0,59167.0,58290.0,58708.0,2234000.0,59315.4,59335.8,59676.6,60512.25,59062.35516962053,59464.07298634224,59826.126194964556,60149.96861415279,37.005209114589746,-25.989581770820504,-115.79736885528698,-885.4260640377761,-806.5379103180928,-2.5803561057365254,-2.1729948196405675,11.538629462780662,17.59177842551183,16.171617161716174,11.538629462780662,-2351862.223950714,63783.139534973685,60512.25,57241.360465026315,61502.0,58169.0,-83.82838283828383,37
58703.0,58952.0,58009.0,58823.0,2366400.0,59026.0,59270.3,59497.26666666667,60283.7,58982.57011308036,59347.514261552744,59700.735420593985,60023.59065090014,38.00902403994435,-23.981951920111293,-110.9578611379537,-882.8848435088148,-821.8072969562372,-2.400862784138047,-2.279584771286516,15.933597057138266,14.461174252524648,28.68217054263566,15.933597057138266,-1633947.7021285295,63349.57580309484,60283.7,57217.82419690515,60847.0,58009.0,-71.31782945736434,37
58823.0,59542.0,58168.0,58536.0,2109400.0,58739.0,59240.1,59384.73333333333,60015.95,58833.713408720236,59199.9662139977,59555.143493019736,59881.915350814415,36.448062519743196,-27.103874960513608,-78.45316366207122,-893.7270799204925,-836.1912535490883,-2.3928231978789793,-2.282888137836099,21.14106759513163,16.204431371683565,18.56941508104299,21.14106759513163,-1503365.4981354624,62684.50814813956,60015.95,57347.39185186043,60847.0,58009.0,-81.43058491895701,58
58526.0,58673.0,57259.0,57311.0,2696200.0,58333.2,59063.0,59225.13333333333,59729.55,58326.14227248016,58856.517811452664,59274.62555639227,59637.066269784475,30.66018732014087,-38.67962535971828,-167.9317326376151,-989.7575833208612,-866.9045195034429,-3.4192787327266605,-2.3387635107683247,16.254844320491102,17.77650299092038,1.5129473377945883,16.254844320491102,-2108060.3432960957,62265.035631984414,59729.55,57194.06436801559,60696.0,57259.0,-98.48705266220541,58
57318.0,57352.0,55249.0,56017.0,3491800.0,57879.0,58752.7,58914.933333333334,59402.15,57556.42818165344,58340.241845733995,58867.42236184324,59292.298053614526,25.96899969453832,-48.06200061092336,-251.41836683855226,-1156.9409397362979,-924.9118035500139,-3.896170738402416,-2.3370505917594366,11.393955577713031,16.2632891644453,14.09950431430145,11.393955577713031,-2463343.0937057287,62075.83182662041,59402.15,56728.468173379595,60696.0,55249.0,-85.90049568569854,58
55999.0,55999.0,52629.0,52811.0,4455400.0,56699.6,58007.5,58457.066666666666,58932.35,55974.61878776896,57334.92514650963,58110.36956661283,58675.0315723179,18.44067012213134,-63.11865975573732,-280.8981814433245,-1530.48982650353,-1046.0274081407172,-10.044627648702054,-2.6125209679205628,5.956185590573088,11.201661829592453,2.256105119623156,5.956185590573088,-3649252.4566453993,62590.34689857707,58932.35,55274.35310142293,60696.0,52629.0,-97.74389488037684,58
52811.0,53866.0,51153.0,52949.0,4320600.0,55524.8,57275.4,58021.8,58504.15,54966.07919184597,56537.48421078061,57465.19837078623,58129.69523209715,19.522153872244484,-60.95569225551102,-212.49733878350486,-1794.7063067171403,-1195.7631878560019,-9.985889873008858,-2.8816446109934413,11.725228992558007,9.691790053614755,18.820077543749345,11.725228992558007,-3357238.471542362,62802.482805867636,58504.15,54205.81719413237,60696.0,51153.0,-81.17992245625065,58
52938.0,52938.0,47793.0,48668.0,4894600.0,53551.2,56145.1,57343.8,57926.35,52866.71946123065,55106.66889972959,56365.548574437955,57228.581400468844,13.52892882091448,-72.94214235817105,-206.53989551787913,-2322.765300540137,-1421.163610392829,-16.85800191335247,-3.5879821527805977,9.28585044577479,8.989088342968676,6.781368673951794,9.28585044577479,-3960228.8200504743,63917.8978893188,57926.35,51934.802110681194,60696.0,47793.0,-93.21863132604821,58
48671.0,51151.0,48666.0,51151.0,5268200.0,52319.2,55326.2,56815.066666666666,57498.65,52294.81297415376,54387.45637250603,55713.73000263321,56649.76412423371,27.44230446271491,-45.11539107457017,-142.67819363765523,-2511.9424005377587,-1639.319368421815,-10.748372912704362,-4.080005213180928,17.208800551473782,12.73995999660224,26.02495543672014,17.208800551473782,-2170640.4335264787,64110.40402673145,57498.65,50886.895973268554,60696.0,47793.0,-73.97504456327985,58
51151.0,52164.0,49947.0,51395.0,4358800.0,51394.8,54636.9,56300.066666666666,57034.9,51994.87531610251,53843.37339568675,55173.88875230406,56149.31039811621,28.65711934313428,-42.68576131373145,-101.0914748213201,-2612.0675654870283,-1833.8690078348577,-8.25106664048414,-4.571680567513628,20.240770880157093,15.578473959135268,27.91598852979927,20.240770880157093,-816442.4354420528,63984.32095141742,57034.9,50085.47904858258,60696.0,47793.0,-72.08401147020072,58
51398.0,53724.0,51398.0,53343.0,4066000.0,51501.2,54100.4,55838.73333333333,56718.1,52444.25021073501,53752.396414652794,54945.02765826605,55882.04274115276,37.6345939609514,-24.73081207809721,-56.47187348031866,-2505.3500444018428,-1968.1652151482547,1.0073658896820659,-4.851526557925545,32.78979272146871,23.413121384366576,44.428434197886645,32.78979272146871,681670.5775645971,63733.85190268314,56718.1,49702.348097316855,60285.0,47793.0,-55.571565802113355,58
53344.0,53643.0,52650.0,53473.0,3269800.0,51606.0,53565.4,55385.6,56417.85,52787.166807156675,53701.5970665341,54761.02420098279,55652.61009913821,38.193548437224585,-23.612903125550837,-39.77728207015517,-2382.81808293167,-2051.0957887049376,0.9896315322291294,-4.993994018185326,39.37009186671261,30.800218489446184,45.76585287245186,39.37009186671261,1916729.3540086672,63449.41452789854,56417.85,49386.28547210146,60204.0,47793.0,-54.23414712754814,58
53478.0,54968.0,53474.0,54652.0,2540600.0,52802.8,53177.0,55031.0,56208.55,53408.777871437786,53874.397599891534,54747.39617585995,55557.31389922029,43.16837447283435,-13.663251054331294,-9.530619038199207,-2165.6113543390093,-2073.998901831752,12.295553546478178,-5.1470619641907716,49.52457453937662,40.561486375852695,58.3794365477913,49.52457453937662,2714143.051169716,63188.513738444424,56208.55,49228.58626155558,59542.0,47793.0,-41.6205634522087,58
54651.0,54651.0,53539.0,54324.0,2464600.0,53437.4,52878.3,54696.6,55970.65,53713.85191429186,53956.143490820345,54694.47165387745,55439.85543262788,42.15187831414968,-15.696243371700652,-7.504540823107171,-1996.9210529705233,-2058.583332059506,6.203202283435316,-5.428164840162556,53.24433300418298,47.37966647009079,55.58770959230573,53.24433300418298,3116602.57272736,62866.47996527611,55970.65,49074.820034723896,59542.0,47793.0,-44.41229040769427,58
54324.0,55073.0,53828.0,55073.0,3160600.0,54173.0,52783.9,54482.26666666667,55768.3,54166.90127619457,54159.208310671194,54741.78769714277,55404.91681999666,45.31834107879366,-9.36331784241267,14.971401230943123,-1782.2500641152074,-2003.3166784706464,7.156338165191167,-5.6402643693853705,58.64328879053537,53.804065444698374,61.96272023150907,58.64328879053537,4003563.0522075444,62518.57131602858,55768.3,49018.028683971424,59542.0,47793.0,-38.03727976849094,58
55037.0,55037.0,52246.0,53134.0,3120400.0,54131.2,52816.2,54110.666666666664,55411.85,53822.60085079638,53972.80679964007,54540.814234999925,55188.639027616024,39.31822440889615,-21.363551182207704,-11.681226872162114,-1748.428063569132,-1952.3389554903436,-0.39180398552762785,-5.772661512927247,54.336539279938734,55.408053691552404,45.45918801600136,54.336539279938734,3641379.887597926,61923.791193684156,55411.85,48899.90880631584,59542.0,47793.0,-54.540811983998644,58
53135.0,53601.0,52336.0,52448.0,2577200.0,53926.2,52766.1,53685.666666666664,55020.75,53364.40056719758,53695.56919970551,54279.21245562493,54927.62578689069,37.43007077092973,-25.13985845814054,-25.05166404490875,-1756.7278857786878,-1913.2167415480124,-1.9168552353524215,-5.8357336180283665,50.068944906032904,54.34959099216905,42.78492647058824,50.068944906032904,2487366.131050922,61252.130132041406,55020.75,48789.369867958594,58673.0,47793.0,-57.21507352941177,58
52472.0,53552.0,52397.0,52440.0,2140800.0,53483.8,53143.3,53279.26666666667,54644.2,53056.26704479839,53467.28389066814,54049.310898671814,54690.709045282056,37.40751005959938,-25.184979880801244,-11.952523605474822,-1743.8490811191732,-1879.3432094622444,-4.047427358559618,-5.434235044184659,45.61932874349864,50.00827097649014,48.613871743906266,45.61932874349864,1158700.441872105,60534.36110475767,54644.2,48754.03889524232,57352.0,47793.0,-51.386128256093734,58
52440.0,53787.0,51853.0,53787.0,2679000.0,53376.4,53406.9,53044.333333333336,54366.55,53299.84469653226,53525.414092364845,54016.52203633784,54604.64151715996,43.57445658771885,-12.85108682456232,21.782439518064592,-1606.4329340939876,-1824.761154388593,-0.9885133642588917,-4.978147569803589,54.814304092458464,50.16752591399671,73.04411406288082,54.814304092458464,1362228.0743105859,59854.9459942774,54366.55,48878.15400572261,55999.0,47793.0,-26.95588593711918,58
