Open,High,Low,Close,Volume,SMA_5,SMA_10,SMA_15,SMA_20,EMA_5,EMA_10,EMA_15,EMA_20,RSI,CMO,CCI,MACD,9-period EMA of MACD,ROC,PPO,Slow Stoch %K,Slow Stoch %D,Fast %K,Fast %D,Chaikin A/D Oscillator,Upper Band,Middle Band (SMA),Lower Band,Highest High,lowest_low,William %R
776.010009765625,803.0399780273438,765.6400146484375,794.3499755859375,9098450000,766.7299926757812,731.7069946289063,727.667333984375,737.2685028076172,766.7501798781876,750.97973851443,749.4266189472987,753.8513272904491,56.88374957626288,13.767499152525756,147.4857906256724,-12.518717923243003,-25.98171900435841,10.118386341987428,-3.7614573363143124,89.77434266817522,83.8177357574911,93.62201655676606,89.77434266817522,3539413189.10021,807.4881159252234,737.2685028076172,667.048889690011,803.0399780273438,666.7899780273438,-6.377983443233945
797.9199829101562,803.239990234375,781.8200073242188,784.0399780273438,9033870000,773.389990234375,741.8559936523437,729.747998046875,737.5235015869141,772.5134459279063,756.9906911531416,753.7532888323044,756.7264368844391,54.17549833074143,8.350996661482851,125.92172575896726,-8.807892988219805,-22.54695380113069,4.435621949827495,-2.5803165926099347,92.79890321958248,89.18034169608954,85.92890400192879,92.79890321958248,1761592698.9460163,808.3807197892693,737.5235015869141,666.6662833845589,803.239990234375,666.7899780273438,-14.071095998071208
784.5800170898438,788.9099731445312,766.2000122070312,768.5399780273438,7643720000,775.78798828125,750.3719909667968,731.9779947916667,737.4480010986329,771.1889566277188,759.0905614939056,755.6016249816844,757.8515360409061,50.29835101969724,0.5967020393944856,80.26776900674042,-7.0366439025095815,-19.44489182140647,1.5848245889676926,-1.6378455396080533,84.70678441422382,89.09334343399382,74.56943268397659,84.70678441422382,-1056744033.9653816,808.1695145952693,737.4480010986329,666.7264876019964,803.239990234375,666.7899780273438,-25.430567316023414
772.3099975585938,823.3699951171875,772.3099975585938,822.9199829101562,7715770000,789.5939819335938,765.010986328125,740.1179931640625,741.4274993896485,788.4326320551979,770.6959108423148,764.0164197227434,764.0485309808347,60.87706821629547,21.754136432590947,120.30855005804433,-1.2307173757315013,-15.802056932271475,9.156503856057775,-0.018387476572350517,86.73697863176987,88.08088875519205,99.7125992094042,86.73697863176987,298111287.7320061,821.3797298600723,741.4274993896485,661.4752689192246,823.3699951171875,666.7899780273438,-0.2874007905958002
820.5999755859375,823.6500244140625,805.47998046875,806.1199951171875,6767980000,795.1939819335937,773.66298828125,747.437325032552,743.0764984130859,794.3284197425278,777.1366534377462,769.279366647049,768.0553370890588,56.8512285825883,13.702457165176607,111.3617242637032,1.9919407614871716,-12.243257393519745,3.5984167192340433,1.4512820472059798,87.70214864955369,86.38197056518244,88.82441405528026,87.70214864955369,-1176474461.8596287,826.8462390236596,743.0764984130859,659.3067578025123,823.6500244140625,666.7899780273438,-11.175585944719737
806.8099975585938,826.780029296875,791.3699951171875,813.8800048828125,7687180000,799.0999877929687,782.914990234375,754.1713256835938,745.5254974365234,800.8456147892894,783.8172627913946,774.8544464265194,772.4195911646543,58.225437116876655,16.450874233753314,98.38530400370819,5.113147308856696,-8.771976453044456,2.4586177248219876,2.846739741729147,93.49133221700879,89.31015316611077,91.93698338634185,93.49133221700879,-1008959507.086895,834.4116780573265,745.5254974365234,656.6393168157203,826.780029296875,666.7899780273438,-8.063016613658151
814.0599975585938,832.97998046875,814.0599975585938,832.8599853515625,6992960000,808.8639892578125,791.1269897460937,764.1919921875,749.5269958496094,811.5170716433804,792.7341214386978,782.1051387921498,778.1758191824551,61.45861569673995,22.917231393479902,116.05402149743185,9.014340084971195,-5.214713145441325,6.22672423503845,3.8669417899470773,93.56214910858864,91.58520999171702,99.92504988414375,93.56214910858864,1348102263.2136765,846.2301317944045,749.5269958496094,652.8238599048143,832.97998046875,672.8800048828125,-0.07495011585625742
828.6799926757812,828.6799926757812,813.4299926757812,815.9400024414062,5600210000,818.343994140625,797.0659912109375,773.0293253580729,753.5694946289062,812.991381909389,796.9533725300994,786.3344967483068,781.77240806426,57.207894825113534,14.415789650227062,92.68168669298298,10.618360402940539,-2.048098435764952,6.167541802539267,4.715929064081507,93.59183727956021,93.54843953505252,88.91347856819499,93.59183727956021,994478825.0600147,854.2004122944046,753.5694946289062,652.9385769634079,832.97998046875,679.280029296875,-11.086521431805005
809.0700073242188,809.0700073242188,779.8099975585938,787.530029296875,5912660000,811.2660034179687,800.4299926757812,780.4293253580729,757.904995727539,804.5042643718843,795.2400373967859,786.4839383168778,782.3207529435567,50.84852919382892,1.697058387657835,23.6516681655447,9.487741878105567,0.2590696270091519,-4.300533994584621,5.028781654163553,83.56232396996704,90.23877011937195,61.84844345756231,83.56232396996704,-129159420.63883018,856.5232354801354,757.904995727539,659.2867559749426,832.97998046875,713.8499755859375,-38.1515565424377
790.8800048828125,810.47998046875,790.8800048828125,797.8699951171875,6089100000,809.6160034179687,802.4049926757813,785.6473266601563,762.9819946289062,802.2928412869854,795.718211527768,787.9071954169165,783.8016331505692,52.90066259742117,5.801325194842347,35.35805326924328,9.318647807241518,2.070985263055625,-1.0234208368446018,5.192600267412392,73.68768684555617,83.61394936502779,70.30113851091116,73.68768684555617,-1132619581.8401337,858.8130865402422,762.9819946289062,667.1509027175703,832.97998046875,714.760009765625,-29.69886148908884
793.5900268554688,813.6199951171875,783.3200073242188,811.0800170898438,6034140000,809.056005859375,804.0779968261719,791.628662109375,767.8924957275391,805.2218998879382,798.511267084509,790.8037981260323,786.3995744781191,55.459224706580024,10.918449413160054,35.716055499826645,10.133762207577092,3.6835406519599188,-0.3440295591697118,5.618556949639782,69.31868764829154,75.52289948793823,75.80648097640112,69.31868764829154,157902479.45580673,863.0113032614767,767.8924957275391,672.7736881936015,832.97998046875,742.4600219726562,-24.193519023598878
814.530029296875,845.6099853515625,814.530029296875,834.3800048828125,7542810000,809.360009765625,809.1119995117188,797.2046630859375,775.4839965820313,814.941268219563,805.0328557751096,796.2508239706299,790.9691392785661,59.625301713287584,19.25060342657518,128.76521724190428,12.515588616309515,5.449950244829838,0.18250601037199665,5.863693475134153,78.12353295605676,73.70996914996813,88.262979380858,78.12353295605676,1337122021.3772354,866.2832975066796,775.4839965820313,684.684695657383,845.6099853515625,749.9299926757812,-11.737020619142
835.1300048828125,842.5,826.7000122070312,842.5,5855640000,814.6720092773437,816.5080017089844,802.9346638997396,783.4399963378906,824.1275121463754,811.8450638159987,802.0319709743012,795.8768402996551,60.99454197550762,21.989083951015253,135.20933220829806,14.886813035732416,7.337322803010354,3.25514100045623,5.910962955502596,86.9396857860216,78.12730213012327,96.74959700080568,86.9396857860216,3561131650.2198887,868.2510876254213,783.4399963378906,698.62890505036,845.6099853515625,749.9299926757812,-3.250402999194321
839.75,839.75,822.7899780273438,835.47998046875,6210000000,824.2619995117187,817.7640014648438,808.3739949544271,791.3874938964843,827.9116682538336,816.1423213892263,806.2129721611072,799.648567934807,59.127612344360884,18.255224688721764,102.82705723366905,16.014958096482815,9.072849861704846,6.0886505133887825,5.936635192815799,90.78177180546551,85.28166351584792,87.33273903473288,90.78177180546551,5128175569.282234,863.4704607800161,791.3874938964843,719.3045270129526,845.6099853515625,765.6400146484375,-12.667260965267113
834.1199951171875,834.1199951171875,814.530029296875,815.5499877929688,5155580000,827.797998046875,818.7070007324219,810.8693277994792,796.1849945068359,823.791108100212,816.0346243717249,807.3800991150899,801.1629888736795,54.067855774710225,8.13571154942046,46.65584730921919,15.126468821265007,10.283573653616878,2.215898928895621,5.838670032371689,82.07605059031557,86.59916939393419,62.14581573540816,82.07605059031557,3833446636.0093164,860.9149391347245,796.1849945068359,731.4550498789473,845.6099853515625,766.2000122070312,-37.85418426459183
816.760009765625,828.4199829101562,814.8400268554688,825.1599731445312,5938460000,830.6139892578125,819.8349975585937,812.9233276367188,801.3749938964844,824.2473964483185,817.6937786940533,809.6025833687701,803.448415947094,56.02207932463457,12.044158649269123,44.68895681767309,15.024586097258634,11.231776142345229,1.7359515409103965,5.188452635663743,74.57536885362761,82.47773041646953,74.24755179074181,74.57536885362761,3937606574.9941607,857.3247466686316,801.3749938964844,745.4252411243372,845.6099853515625,766.2000122070312,-25.75244820925819
829.2899780273438,856.9099731445312,829.2899780273438,856.5599975585938,7600710000,835.0499877929688,822.2049987792968,817.7579956054688,806.6659942626953,835.0182634850769,824.7603639421516,815.472260142498,808.5066618148559,61.74866844711923,23.49733689423846,150.80433116650408,17.278388348264343,12.441098583529051,2.6582603305428387,4.982935711160078,78.65989489369133,78.43710477921148,99.586317154924,78.65989489369133,5979373203.500277,862.4754226993689,806.6659942626953,750.8565658260218,856.9099731445312,772.3099975585938,-0.41368284507599096
855.3300170898438,864.3099975585938,845.3499755859375,858.72998046875,6434890000,838.2959838867188,826.4839965820313,823.7706624348958,811.7749938964844,842.9221691463013,830.9366578560786,820.8794751832795,813.2898350199887,62.115807328431394,24.23161465686279,160.3739064513118,19.020387171961943,13.756956301215629,1.926407177299705,4.555631219262129,89.07676614171356,80.77067662967748,93.39642947947486,89.07676614171356,7113371243.834596,867.002647335994,811.7749938964844,756.5473404569748,864.3099975585938,779.8099975585938,-6.603570520525148
856.8800048828125,856.8800048828125,840.25,841.5,7569840000,839.4999877929688,831.8809936523437,825.0093302408854,816.1554931640625,842.4481127642008,832.8572655186098,823.4570407853696,815.9765173990373,57.40448515373745,14.808970307474892,95.66579847771936,18.79397313977961,14.764359668928424,0.7205462335402091,3.8474634755725448,88.66288889446679,85.46651664329055,73.00592004900147,88.66288889446679,4884108262.998005,865.9542847373825,816.1554931640625,766.3567015907424,864.3099975585938,779.8099975585938,-26.994079950998522
839.4400024414062,852.9299926757812,835.5800170898438,852.0599975585938,6241100000,846.8019897460938,837.2999938964844,828.0719970703125,819.8524932861328,845.6520743623317,836.3486713440614,827.0324103820226,819.4130393189951,59.435221288272054,18.870442576544104,85.28122869438079,19.244799864085508,15.660447707959841,4.4767347571701865,3.3492027744419497,83.96843603611934,87.23603035743321,85.50295857988166,83.96843603611934,5314779851.909927,868.7783072025225,819.8524932861328,770.9266793697432,864.3099975585938,779.8099975585938,-14.497041420118343
854.5399780273438,870.3499755859375,847.0399780273438,865.2999877929688,6598670000,854.8299926757812,842.7219909667969,831.4999959309896,823.3999938964844,852.2013788392107,841.6125470620445,831.8158575583909,823.7832248879449,61.8885387803957,23.777077560791398,120.23771925056852,20.434879283715873,16.615334023111046,4.86451305865836,3.434451156243962,84.31041517269271,85.64724670109293,94.42236688919495,84.31041517269271,6197654251.664288,874.6485596777765,823.3999938964844,772.1514281151923,870.3499755859375,779.8099975585938,-5.577633110805059
865.1799926757812,875.6300048828125,860.8699951171875,869.5999755859375,7352010000,857.43798828125,846.2439880371094,833.9493286132813,827.6779937744141,858.0009110881197,846.7011704300251,836.5388723118342,828.1467249544204,62.678005327689746,25.356010655379492,126.65832228497611,21.477420541455444,17.587751326779927,1.5223659830614134,3.4442934537337933,91.2107486358148,86.49653328154227,93.70692043836769,91.2107486358148,6423315331.754126,879.3525122007576,827.6779937744141,776.0034753480705,875.6300048828125,779.8099975585938,-6.293079561632318
868.27001953125,868.27001953125,832.3900146484375,832.3900146484375,6973960000,852.1699951171875,845.2329895019532,835.04599609375,830.8704956054687,849.4639456082256,844.0991421061001,836.0202651039097,828.550847782422,52.53623536624061,5.072470732481226,30.526308684478234,19.081153468699313,17.886431755163805,-3.0673164346648796,3.2641268422648526,80.4290447961907,85.31673620156606,53.15784706100937,80.4290447961907,3712706197.995048,874.8530743119653,830.8704956054687,786.8879168989721,875.6300048828125,783.3200073242188,-46.84215293899063
831.25,850.0900268554688,826.8300170898438,850.0800170898438,7436490000,853.8859985351562,846.6929931640625,839.215995279948,832.2284973144531,849.669302768765,845.1865739213262,837.7777341021514,830.6012448593193,56.16742504112374,12.33485008224747,11.308900246553035,18.397455490000198,17.988636502131083,1.0196098740159032,2.9710273621515353,73.06210176216466,81.5672983980567,72.32153778711682,73.06210176216466,4630421293.238659,876.8182895074499,832.2284973144531,787.6387051214563,875.6300048828125,783.3200073242188,-27.678462212883172
847.260009765625,861.780029296875,840.5700073242188,843.5499877929688,7327860000,852.1839965820312,849.4929931640625,842.261328125,834.0999969482422,847.6295311101662,844.8890128070793,838.4992658135036,831.8344584720478,54.509626031352674,9.019252062705343,33.89787344088591,17.131223050072208,17.817153811719308,-0.9987571051344624,2.5509469156498783,57.6584147484821,70.38318710227914,47.49585939732004,57.6584147484821,2908482216.155383,877.2687816917519,834.0999969482422,790.9312122047324,875.6300048828125,814.530029296875,-52.504140602679946
844.6199951171875,852.8699951171875,835.4500122070312,851.9199829101562,6563100000,849.5079956054688,852.168994140625,844.9839925130208,836.0019958496093,849.0596817101629,846.1673710076387,840.1768554505852,833.7473655613915,56.29044000351282,12.58088000702563,16.10617285287915,16.61162490221102,17.57604802981765,-1.5462851117032272,2.3646950039508265,60.337369467041604,63.68596199256277,61.19471121668787,60.337369467041604,3800134569.3138447,878.7900121749765,836.0019958496093,793.2139795242422,875.6300048828125,814.530029296875,-38.80528878331212
853.9099731445312,871.7999877929688,853.9099731445312,866.22998046875,7114440000,848.8339965820312,853.1359924316406,847.10732421875,837.6704956054688,854.7831146296919,849.8151181823862,843.4334960778558,836.8409479335209,59.2290939606951,18.458187921390206,119.91158851512111,17.156764336313472,17.492191291116814,-0.387533947999108,2.5325538186123726,64.43530304150327,60.810362419008975,84.61533851050184,64.43530304150327,4673535517.6462,882.3968920638405,837.6704956054688,792.9440991470971,875.6300048828125,814.530029296875,-15.384661489498152
862.8200073242188,868.8300170898438,854.6500244140625,857.510009765625,5613460000,853.8579956054688,853.0139953613282,848.1079915364584,839.7489959716797,855.6920796750029,851.2141893793387,845.1930602888269,838.8094300127689,56.726346790520324,13.452693581040634,81.5338230717378,16.692739001115342,17.33230083311652,3.0178155281928687,2.5083612728261016,72.05124824103471,65.60797358319319,70.34369499591433,72.05124824103471,3540351216.5862694,884.1049232289611,839.7489959716797,795.3930687143984,875.6300048828125,814.530029296875,-29.65630500408566
854.47998046875,864.47998046875,847.1199951171875,855.1599731445312,6328000000,854.8739868164063,854.3799926757813,849.419991048177,843.1304931640625,855.5147108315124,851.9316046093737,846.43892439579,840.3666245967462,56.03909279509451,12.078185590189035,36.74101149808331,15.951488435375722,17.05613835356836,0.5975856334181628,2.0860141307824644,73.76188919851744,70.08281349368512,66.32663408913606,73.76188919851744,2606464708.899499,880.8643736585565,843.1304931640625,805.3966126695685,875.6300048828125,814.8400268554688,-33.67336591086394
856.8499755859375,882.0599975585938,856.8499755859375,873.6400146484375,6101620000,860.8919921875,856.5379943847656,853.2926595052083,846.918994140625,861.5564787704874,855.8785882528399,849.8390606773709,843.5355188873834,60.12976131715757,20.259522634315143,136.37892346940623,16.663144568679172,16.977539596590525,3.567070984636622,1.9966580985673923,73.80833898600827,73.2071588085201,84.75468787297434,73.80833898600827,2632047165.720295,880.7257748528687,846.918994140625,813.1122134283814,882.0599975585938,826.8300170898438,-15.245312127025667
876.5900268554688,888.7000122070312,868.510009765625,872.8099975585938,6862540000,865.0699951171875,857.2889953613281,856.4693277994792,850.0054931640625,865.3076516998561,858.9570263084315,852.7104277875237,846.3235644751178,59.86033775043401,19.720675500868033,149.4565053795871,16.964604340383175,16.974952545349055,2.452109947823655,1.9958198009786492,75.13280426457192,74.23434414969917,74.3170908316053,75.13280426457192,1149781937.0386791,881.3419714861002,850.0054931640625,818.6690148420248,888.7000122070312,826.8300170898438,-25.682909168394694
872.739990234375,880.47998046875,866.0999755859375,877.52001953125,5312170000,867.3280029296875,858.0809997558594,857.8666625976563,852.1624938964844,869.3784409769875,862.3321159853076,855.8116267554894,849.2946554328447,60.9301520639124,21.86030412782482,109.55131687679832,17.383190195344582,17.05660007534816,1.3033535339414648,1.9513604944337695,80.33388067798681,76.42500797618897,81.92986332938072,80.33388067798681,1433279195.9693813,884.8112751972462,852.1624938964844,819.5137125957226,888.7000122070312,826.8300170898438,-18.07013667061927
879.2100219726562,907.8499755859376,879.2100219726562,907.239990234375,7038840000,877.2739990234375,865.5659973144532,861.100663248698,855.3994934082032,881.9989573961167,870.4971840305926,862.2401721903501,854.8132587472761,66.92110386952652,33.84220773905304,201.89215531282917,19.88386691620076,17.62205344351868,5.7993469350103855,2.0197260905258787,85.1646904456482,80.21045846273562,99.24711717595854,85.1646904456482,3563187012.2329445,895.5500054843855,855.3994934082032,815.2489813320209,907.8499755859376,826.8300170898438,-0.7528828240414641
906.0999755859376,907.7000122070312,897.3400268554688,903.7999877929688,6882860000,887.002001953125,870.9379943847656,865.2539957682292,858.8154937744141,889.2659675284007,876.5522392601156,867.4351491406775,859.4786615135325,65.66597148304137,31.331942966082764,175.64874980567083,21.342073646147355,18.366057484044415,5.687826392245898,1.9493870164468505,92.05940909149149,85.8526600717088,95.00124676913514,92.05940909149149,4651732717.680515,903.0258043157477,858.8154937744141,814.6051832330805,907.8499755859376,826.8300170898438,-4.998753230864863
903.9500122070312,920.280029296875,903.9500122070312,919.530029296875,8555040000,896.1800048828125,878.5359985351563,869.7519978841145,864.0144958496094,899.3539881178921,884.3663829031627,873.9470091602021,865.1978393976603,68.56893353042975,37.13786706085948,172.58695385860872,23.49614691754357,19.392075370744244,5.252737269240604,2.193478515348721,97.81526527721057,91.67978827145005,99.19743188653797,97.81526527721057,7146184558.068388,911.0177216008872,864.0144958496094,817.0112700983316,920.280029296875,826.8300170898438,-0.8025681134620221
919.5800170898438,929.5800170898438,901.3599853515624,907.3900146484376,9120100000,903.0960083007812,884.0830017089844,872.5579996744792,868.1259979248047,902.0326636280739,888.55249776594,878.1273848462315,869.2161418024963,64.06674885036232,28.13349770072464,129.45191087178793,23.94761458651101,20.303183213897597,3.9619180791432784,2.2483426925419225,90.86752307454924,93.58073248108373,78.40389056797456,90.86752307454924,5855268033.231003,915.2008083126766,868.1259979248047,821.0511875369327,929.5800170898438,826.8300170898438,-21.596109432025436
909.030029296875,930.1699829101562,909.030029296875,929.22998046875,8163280000,913.4380004882812,890.3830017089844,876.5333333333333,871.7594970703125,911.0984359082993,895.9484037119054,884.5152092990463,874.9317454849967,68.12188939785354,36.24377879570709,129.63066948691593,25.770640779071528,21.396674726932382,5.892738602718395,2.537200455783233,92.23056701896049,93.6377851235734,99.09037860236887,92.23056701896049,7161285029.001591,925.455059014894,871.7594970703125,818.063935125731,930.1699829101562,826.8300170898438,-0.9096213976311216
922.989990234375,922.989990234375,908.6799926757812,909.239990234375,6150600000,913.8380004882813,895.5559997558594,881.6566650390625,874.2849975585938,910.4789540169912,898.3650558068998,887.6058069159624,878.1991973658899,61.30267796772797,22.605355935455936,85.69219948344227,25.310612041964305,22.179462189938768,0.22044883619860567,2.747834071509208,85.13252132908362,89.41020380753106,77.90329481690736,85.13252132908362,5240698190.034897,930.0048734976987,874.2849975585938,818.5651216194889,930.1699829101562,835.4500122070312,-22.096705183092638
910.52001953125,915.5700073242188,896.4600219726562,908.3499755859376,6871750000,914.747998046875,900.875,885.541328938802,877.6274963378906,909.7692945399733,900.1804957667249,890.1988279997092,881.0707000535134,61.009847227951944,22.01969445590388,56.712961606066045,24.59075232393411,22.661720216737837,0.5034286185464198,2.8523282584073044,84.6524469980273,87.33851178202376,76.96366757480558,84.6524469980273,4512884828.263176,933.0993695253713,877.6274963378906,822.15562315041,930.1699829101562,835.4500122070312,-23.036332425194416
905.4000244140624,905.4000244140624,882.7999877929688,883.9199829101562,7091820000,907.6259887695312,901.9029968261718,888.2326619466146,879.2204956054687,901.1528573300343,897.2240388837124,889.4139723635151,881.3420603255746,53.46093107626471,6.92186215252941,1.2915357024805711,21.797691849073885,22.48891454320505,-3.8726355042421168,2.885022205646294,66.39253681248287,78.72583504653123,44.31064804573558,66.39253681248287,1772043148.051014,933.4805896613102,879.2204956054687,824.9604015496272,930.1699829101562,847.1199951171875,-55.68935195426442
884.239990234375,898.3599853515625,882.52001953125,893.0700073242188,6134870000,904.7619873046875,903.9289978027343,890.975996907552,880.6089965820313,898.4585739947624,896.4687604183499,889.870976733603,882.4590076587788,55.67318411042109,11.346368220842178,-3.5468978396752298,20.09090633799383,22.009312902162804,-1.5781535054435247,2.8955099283567076,58.86748468144247,69.97082283065085,55.32813842378615,58.86748468144247,1137900882.598446,934.7943428900361,880.6089965820313,826.4236502740265,930.1699829101562,847.1199951171875,-44.67186157621385
892.760009765625,896.969970703125,878.9400024414062,882.8800048828125,5439720000,895.4919921875,904.4649963378906,892.0859985351562,881.272998046875,893.2657176241124,893.9980775937067,888.9971052522542,882.4991026324963,52.67042397293712,5.3408479458742395,-32.53039159089797,17.711847337257836,21.149819789181812,-4.987998295379603,2.7225950915228747,47.56573437074744,57.608585288224226,43.0584166427205,47.56573437074744,-199330910.6863861,935.2274227942438,881.272998046875,827.3185732995063,930.1699829101562,847.1199951171875,-56.9415833572795
886.0700073242188,910.0,886.0700073242188,909.7100219726562,5702150000,895.5859985351562,904.7119995117188,895.5659993489584,885.1389984130859,898.7471524069604,896.8547947535158,891.5862198423044,885.0906187601305,58.94860514507525,17.897210290150497,22.276911328406374,17.786354072198492,20.477126645785148,0.051695013783992216,2.8336833777969916,56.82717916034156,54.42013273751045,72.09498241451792,56.82717916034156,1042090148.0072784,935.4889712756249,885.1389984130859,834.789025550547,930.1699829101562,856.8499755859375,-27.905017585482092
909.6699829101562,916.3900146484376,905.219970703125,908.1300048828124,6616270000,895.5420043945312,905.1450012207031,899.097334798177,888.0414978027344,901.874769898911,898.9048329588425,893.6541929723679,887.2848460099098,58.45683512710086,16.91367025420172,54.088033869723894,17.51599355169776,19.88490002696767,-0.024216514453401228,2.9015477234733402,60.251187382627414,54.88136697123877,65.60016309064373,60.251187382627414,446918662.47740555,936.6348368302577,888.0414978027344,839.4481587752111,930.1699829101562,866.0999755859375,-34.39983690935627
908.6199951171876,924.5999755859376,901.3699951171876,903.469970703125,8205060000,899.452001953125,903.5389953613281,901.0859985351562,891.0374969482422,902.4065035003157,899.7348580032575,894.8811651887125,888.8262864568826,56.947874071858436,13.89574814371687,46.455771195306916,16.732819550627255,19.25448393169959,2.2117372806307323,2.5878768339972167,65.34065374869209,60.80634009722032,58.32681574091451,65.34065374869209,-1975879028.1751595,935.5022832059357,891.0374969482422,846.5727106905487,930.1699829101562,866.0999755859375,-41.673184259085495
