Open,High,Low,Close,SMA_5,SMA_10,SMA_15,SMA_20,EMA_5,EMA_10,EMA_15,EMA_20,TMA,bb_middle_band,bb_lower_band,Highest High,lowest_low,Ibovespa: (Brasil)
61187.0,62000.0,61187.0,61856.0,61899.8,61595.9,60990.333333333336,61778.5,61773.77058984483,61750.18006256486,61967.872238549164,62355.194752863434,64147.23,61778.5,58079.99919562061,63047.0,57634.0,63
61799.0,62684.0,61479.0,61479.0,61827.4,61825.4,61032.86666666667,61631.2,61675.51372656323,61700.874596643975,61906.76320873052,62271.747633543106,63854.552500000005,61631.2,58137.0238968256,63047.0,57634.0,63
61484.0,63146.0,61484.0,63049.0,61848.6,62111.3,61256.86666666667,61522.45,62133.34248437549,61945.98830634506,62049.542807639205,62345.77166844376,63570.3575,61522.45,58362.96437889093,63049.0,57876.0,63
63044.0,63766.0,62371.0,63605.0,62234.4,62262.6,61617.73333333333,61463.3,62623.89498958366,62247.6267961005,62243.9749566843,62465.69817621102,63298.822499999995,61463.3,58513.21626559602,63605.0,57876.0,63
63613.0,64296.0,63529.0,63533.0,62704.4,62421.2,61836.0,61469.35,62926.929993055775,62481.331014991316,62405.10308709877,62567.345968952824,63045.369999999995,61469.35,58502.854945226616,63605.0,57876.0,63
63534.0,64554.0,63534.0,64442.0,63221.6,62560.7,62137.8,61548.15,63431.95332870385,62837.81628499289,62659.715201211424,62745.88444810018,62812.24500000001,61548.15,58361.85771742532,64442.0,59179.0,63
64442.0,65097.0,63974.0,64751.0,63876.0,62851.7,62508.933333333334,61743.65,63871.63555246923,63185.66786953964,62921.12580106,62936.8478339954,62609.5375,61743.65,58286.59707735114,64751.0,60189.0,63
64745.0,65182.0,64115.0,64541.0,64174.4,63011.5,62799.0,61986.25,64094.75703497949,63432.0918932597,63123.6100759275,63089.62423075775,62443.032499999994,61986.25,58459.706089881336,64751.0,61099.0,63
64542.0,64941.0,64239.0,64438.0,64341.0,63287.7,62955.4,62298.55,64209.171356652994,63614.98427630339,63287.90881643656,63218.040970685586,62320.1275,62298.55,59078.404694273086,64751.0,61099.0,63
64442.0,65517.0,64442.0,64829.0,64600.2,63652.3,63147.53333333333,62527.05,64415.780904435334,63835.71440788459,63480.54521438199,63371.4656401441,62231.7725,62527.05,59269.87800730525,64829.0,61099.0,63
64834.0,65831.0,64690.0,64811.0,64674.0,63947.8,63265.13333333333,62771.85,64547.520602956894,64013.03906099648,63646.85206258424,63508.56415060657,62178.05,62771.85,59601.96266604077,64829.0,61099.0,63
64812.0,65161.0,64247.0,65160.0,64755.8,64315.9,63486.4,63070.65,64751.680401971265,64221.577413542575,63835.99555476121,63665.84375531071,62157.585,63070.65,60197.11933024976,65160.0,61099.0,63
65154.0,65154.0,63736.0,63937.0,64635.0,64404.7,63552.666666666664,63258.0,64480.12026798085,64169.83606562574,63848.62111041606,63691.66815956683,62162.652500000004,63258.0,60687.54050800343,65160.0,61099.0,63
63937.0,64869.0,63806.0,64824.0,64712.2,64526.6,63762.53333333333,63394.6,64594.74684532057,64288.77496278469,63970.54347161405,63799.50928722713,62189.26499999999,63394.6,60796.29598391657,65160.0,61187.0,63
64825.0,65105.0,64225.0,64225.0,64591.4,64595.8,63965.333333333336,63508.5,64471.49789688039,64277.17951500566,64002.35053766229,63840.032212253114,62235.52999999999,63508.5,60975.10413673755,65160.0,61479.0,63
64216.0,64216.0,61670.0,61978.0,64024.8,64349.4,63973.46666666667,63455.05,63640.331931253604,63859.14687591371,63749.30672045451,63662.69581108615,62289.302500000005,63455.05,60841.13405070185,65160.0,61484.0,63
61972.0,62645.0,60936.0,60936.0,63180.0,63967.9,63937.26666666667,63409.8,62738.88795416908,63327.66562574758,63397.6433803977,63403.01049574462,62348.38249999999,63409.8,60657.99015191906,65160.0,60936.0,63
60935.0,61381.0,60056.0,61236.0,62639.8,63637.4,63816.4,63324.45,62237.92530277939,62947.362784702564,63127.437957847986,63196.62854376894,62408.1225,63324.45,60418.45278905927,65160.0,60056.0,59
61236.0,61812.0,60764.0,61430.0,61961.0,63336.6,63671.4,63312.15,61968.616868519595,62671.47864202937,62915.25821311699,63028.37820626713,62471.592500000006,63312.15,60376.41750026586,65160.0,60056.0,59
61436.0,61667.0,60796.0,60865.0,61289.0,62940.2,63493.53333333333,63296.25,61600.74457901307,62343.02797984221,62658.97593647736,62822.34218662264,62538.4875,63296.25,60311.5277767445,65160.0,60056.0,59
60870.0,62451.0,60870.0,62065.0,61306.4,62665.6,63335.066666666666,63306.7,61755.496386008715,62292.477438052716,62584.72894441769,62750.21435932525,62614.8975,63306.7,60340.81712301459,65160.0,60056.0,59
62067.0,63313.0,62004.0,63284.0,61776.0,62478.0,63237.26666666667,63396.95,62264.99759067248,62472.75426749767,62672.137826365484,62801.051087008556,62703.185,63396.95,60551.62285009346,65160.0,60056.0,59
63282.0,63596.0,62895.0,63476.0,62224.0,62431.9,63166.26666666667,63418.3,62668.66506044832,62655.162582498095,62772.6205980698,62865.33193586489,62797.9775,63418.3,60577.331988917285,65160.0,60056.0,59
63477.0,63972.0,62750.0,62960.0,62530.0,62245.5,63067.73333333333,63386.05,62765.77670696555,62710.587567498435,62796.043023311075,62874.34794197299,62894.115000000005,63386.05,60539.6530863572,65160.0,60056.0,59
62964.0,63777.0,62964.0,63686.0,63094.2,62191.6,62991.53333333333,63393.7,63072.51780464371,62887.935282498715,62907.28764539719,62951.648137975564,62990.332500000004,63393.7,60544.943000887004,65160.0,60056.0,59
63686.0,63688.0,63015.0,63479.0,63377.0,62341.7,62902.73333333333,63345.55,63208.01186976247,62995.40159477167,62978.75168972254,63001.872124835034,63080.2025,63345.55,60537.025228879895,64824.0,60056.0,59
63482.0,63612.0,62960.0,63489.0,63418.0,62597.0,62791.333333333336,63282.45,63301.67457984165,63085.146759358635,63042.53272850723,63048.265255803126,63157.1425,63282.45,60547.31881667528,64824.0,60056.0,59
63487.0,63492.0,62298.0,62339.0,63190.6,62707.3,62684.8,63172.35,62980.78305322777,62949.48371220252,62954.59113744382,62980.716183821874,63216.447499999995,63172.35,60471.66776952652,64225.0,60056.0,59
62351.0,63300.0,62351.0,63297.0,63258.0,62894.0,62583.0,63115.3,63086.188702151856,63012.66849180206,62997.39224526334,63010.83845202932,63257.284999999996,63115.3,60476.47464768977,63686.0,60056.0,59
63290.0,64481.0,62902.0,64463.0,63413.4,63253.8,62598.86666666667,63097.0,63545.12580143457,63276.36512965623,63180.593214605426,63149.13955183605,63285.782499999994,63097.0,60501.24092027107,64463.0,60056.0,59
64468.0,65136.0,64209.0,64477.0,63613.0,63495.0,62765.46666666667,63080.3,63855.75053428972,63494.66237880964,63342.64406277975,63275.60245166119,63301.205,63080.3,60524.880183219364,64477.0,60056.0,59
64504.0,66213.0,64504.0,65748.0,64064.8,63741.4,63086.26666666667,63109.7,64486.50035619315,63904.360128116976,63643.31355493228,63511.068884836306,63303.157499999994,63109.7,60447.93230916084,65748.0,60764.0,59
65748.0,66323.0,65427.0,66323.0,64861.6,64026.1,63425.4,63229.0,65098.66690412877,64344.1128320957,63978.274360565745,63778.87184818523,63301.7075,63229.0,60236.30028235454,66323.0,60796.0,59
66322.0,66619.0,66151.0,66443.0,65490.8,64374.4,63759.6,63309.95,65546.77793608585,64725.72868080557,64286.365065495025,64032.59833883426,63297.475,63309.95,60071.55623302303,66443.0,60870.0,59
66449.0,67102.0,66293.0,66674.0,65933.0,64673.2,64146.86666666667,63432.4,65922.51862405724,65079.95982975001,64584.81943230815,64284.16040180242,63293.670000000006,63432.4,59893.597750651315,66674.0,62004.0,59
66670.0,67051.0,66427.0,66808.0,66399.2,65006.1,64463.066666666666,63673.9,66217.67908270482,65394.14895161365,64862.71700326963,64524.52607782124,63304.6125,63673.9,59912.82148978576,66808.0,62298.0,59
66796.0,67428.0,66596.0,66954.0,66640.4,65352.6,64707.73333333333,63974.8,66463.11938846989,65677.75823313843,65124.127377860925,64755.90454660017,63332.8625,63974.8,60175.30789710053,66954.0,62298.0,59
66951.0,67608.0,66218.0,67515.0,66878.8,65870.2,64977.0,64288.75,66813.74625897993,66011.80219074963,65422.98645562831,65018.67554216206,63381.0775,64288.75,60409.53874640791,67515.0,62298.0,59
67524.0,68754.0,67524.0,68517.0,67293.6,66392.2,65347.46666666667,64643.1,67381.49750598663,66467.29270152243,65809.73814867478,65351.84930005139,63447.625,64643.1,60582.66239304239,68517.0,62298.0,68
68517.0,68561.0,67942.0,67997.0,67558.2,66745.6,65634.86666666667,64999.7,67586.66500399109,66745.42130124562,66083.14588009042,65603.76841433221,63532.7975,64999.7,61078.80463796906,68517.0,62298.0,68
67996.0,68534.0,67577.0,68272.0,67851.0,67125.1,65954.4,65310.05,67815.11000266073,67022.9810646555,66356.75264507912,65857.88570820534,63632.965000000004,65310.05,61384.84317869799,68517.0,62298.0,68
68271.0,68471.0,68002.0,68412.0,68142.6,67391.5,66282.6,65566.45,68014.07333510715,67275.52996199086,66613.65856444422,66101.13468837626,63741.44,65566.45,61535.60296866826,68517.0,62351.0,68
68416.0,68509.0,67686.0,68095.0,68258.6,67568.7,66666.33333333333,65797.4,68041.04889007144,67424.52451435616,66798.8262438887,66291.02662281661,63860.395,65797.4,61742.88486745998,68517.0,62902.0,68
68096.0,68513.0,67749.0,67862.0,68127.6,67710.6,66970.66666666667,66042.5,67981.3659267143,67504.06551174594,66931.72296340262,66440.64313492933,63993.21749999999,66042.5,62112.97791710035,68517.0,64209.0,68
67836.0,67836.0,66946.0,67223.0,67972.8,67765.5,67154.66666666667,66219.35,67728.5772844762,67452.96269142849,66968.13259297729,66515.1533125551,64134.5,66219.35,62413.5468377232,68517.0,64504.0,68
67217.0,67217.0,65690.0,65790.0,67476.4,67663.7,67242.2,66334.9,67082.38485631747,67150.60583844148,66820.86601885513,66446.09109231176,64283.96749999999,66334.9,62734.109092435916,68517.0,65427.0,68
65788.0,66027.0,65257.0,65966.0,66987.2,67564.9,67256.73333333334,66458.75,66710.25657087832,66935.22295872484,66714.00776649824,66400.36813113921,64442.782499999994,66458.75,63095.458762239556,68517.0,65257.0,68
65964.0,66590.0,65921.0,66264.0,66621.0,67439.8,67252.8,66655.0,66561.50438058555,66813.18242077486,66657.75679568596,66387.38069007834,64616.915,66655.0,63867.38646868037,68517.0,65257.0,68
66260.0,66868.0,66187.0,66702.0,66389.0,67258.3,67270.06666666667,66825.25,66608.33625372371,66792.96743517942,66663.28719622521,66417.34443388041,64802.4125,66825.25,64501.44752345506,68517.0,65257.0,68
66702.0,67666.0,66702.0,67584.0,66461.2,67217.0,67330.73333333334,66981.3,66933.55750248248,66936.79153787407,66778.37629669707,66528.45448779657,64996.6275,66981.3,64907.23470691098,68517.0,65257.0,68
67584.0,67745.0,67006.0,67638.0,66830.8,67153.6,67386.06666666667,67139.35,67168.37166832166,67064.28398553333,66885.82925960993,66634.1254889588,65199.58,67139.35,65397.57650439372,68517.0,65257.0,68
67641.0,67713.0,66824.0,66887.0,67015.0,67001.1,67381.6,67196.3,67074.58111221445,67032.05053361817,66885.9756021587,66658.20877572463,65403.909999999996,67196.3,65569.53423935818,68517.0,65257.0,68
66892.0,66892.0,66337.0,66677.0,67097.6,66859.3,67325.73333333334,67214.0,66942.05407480964,66967.49589114213,66859.85365188886,66659.99841613181,65603.16,67214.0,65618.21881199314,68412.0,65257.0,68
66678.0,67175.0,65982.0,65982.0,66953.6,66671.3,67156.73333333334,67190.95,66622.0360498731,66788.31482002538,66750.12194540276,66595.42713840498,65797.21,67190.95,65538.96059628199,68412.0,65257.0,68
65946.0,65946.0,65013.0,65156.0,66468.0,66464.6,66967.33333333333,67115.05,66133.35736658207,66491.53030729349,66550.85670222741,66458.33883950926,65981.3425,67115.05,65249.36444503729,68412.0,65013.0,68
65156.0,65156.0,64164.0,64803.0,65901.0,66365.9,66736.06666666667,67014.8,65689.90491105472,66184.52479687649,66332.37461444899,66300.68752146076,66148.3875,67014.8,64895.63944921664,68095.0,64164.0,68
64802.0,65271.0,63804.0,63867.0,65297.0,66156.0,66433.06666666667,66860.45,65082.269940703154,65763.15665198985,66024.20278764286,66068.90775751212,66292.67,66860.45,64335.26973118821,67862.0,63804.0,68
63875.0,65589.0,63848.0,65585.0,65078.6,66088.1,66265.73333333334,66763.95,65249.84662713544,65730.76453344623,65969.30243918751,66022.82130441573,66416.43000000001,66763.95,64199.00286799195,67638.0,63804.0,68
65585.0,65585.0,64255.0,64261.0,64734.4,65844.0,66025.66666666667,66551.15,64920.23108475696,65463.534618274185,65755.76463428907,65855.02879923329,66511.83249999999,66551.15,63898.578924609894,67638.0,63804.0,68
64262.0,65182.0,64202.0,65145.0,64732.2,65600.1,65887.13333333333,66408.55,64995.154056504645,65405.619233133424,65679.41905500293,65787.40700883012,66582.275,66408.55,63775.65247256068,67638.0,63804.0,68
65154.0,67073.0,65154.0,67073.0,65186.2,65543.6,65972.66666666667,66348.6,65687.7693710031,65708.7793725637,65853.61667312757,65909.84443656058,66634.20249999998,66348.6,63836.313599130066,67638.0,63804.0,69
67073.0,67168.0,66405.0,66808.0,65774.4,65535.7,66028.8,66268.4,66061.17958066874,65908.6376684612,65972.91458898663,65995.38306165005,66669.3,66268.4,63928.19903427162,67638.0,63804.0,69
66812.0,67673.0,66541.0,66679.0,65993.2,65535.9,66056.46666666666,66197.6,66267.11972044583,66048.7035469228,66061.1752653633,66060.48943673099,66689.31,66197.6,64001.48639638203,67638.0,63804.0,69
66679.0,66949.0,66380.0,66747.0,66490.4,65612.4,66059.46666666666,66141.85,66427.07981363055,66175.66653839138,66146.90335719289,66125.87139513755,66694.2775,66141.85,64064.15769602526,67638.0,63804.0,69
66739.0,66739.0,66101.0,66407.0,66742.8,65737.5,65981.0,66101.05,66420.38654242037,66217.72716777476,66179.41543754378,66152.64554798159,66688.3625,66101.05,64078.56870466106,67073.0,63804.0,69
66411.0,66807.0,66353.0,66624.0,66653.0,65919.6,65913.4,66142.75,66488.25769494692,66291.59495545208,66234.98850785081,66197.53644817382,66678.755,66142.75,64113.26239225367,67073.0,63804.0,69
66622.0,66920.0,66459.0,66807.0,66652.8,66213.6,65908.06666666667,66184.8,66594.50512996461,66385.3049635517,66306.48994436946,66255.58059596679,66665.05750000001,66184.8,64136.936567054356,67073.0,63804.0,69
66807.0,68142.0,66807.0,68031.0,66923.2,66458.2,65998.33333333333,66273.15,67073.33675330975,66684.52224290592,66522.05370132328,66424.66815825568,66645.965,66273.15,64072.47780496594,68031.0,63804.0,69
68030.0,68093.0,67561.0,67692.0,67112.2,66801.3,66112.33333333333,66322.65,67279.55783553983,66867.70001692302,66668.29698865788,66545.36642889799,66620.83499999999,66322.65,64042.518049871665,68031.0,63804.0,69
67690.0,68107.0,67119.0,68107.0,67452.2,67097.5,66309.06666666667,66348.8,67555.3718903599,67093.02728657337,66848.13486507564,66694.09343566961,66589.20999999999,66348.8,64000.42893903114,68107.0,63804.0,69
68103.0,68103.0,67507.0,67663.0,67660.0,67156.5,66499.73333333334,66350.05,67591.2479269066,67196.65868901457,66949.9930069412,66786.37025132013,66549.745,66350.05,63998.91040610175,68107.0,63848.0,69
67665.0,67773.0,66993.0,67089.0,67716.4,67184.6,66714.53333333334,66360.15,67423.83195127107,67177.08438192101,66967.36888107355,66815.19213214678,66507.9375,66360.15,63998.160222292216,68107.0,64202.0,69
67087.0,68241.0,67009.0,68190.0,67748.2,67335.7,66888.2,66435.8,67679.22130084739,67361.25085793537,67120.19777093935,66946.12621479947,66469.0275,66435.8,63944.67667105861,68190.0,64202.0,69
68189.0,68255.0,67528.0,67719.0,67753.6,67432.9,67118.73333333334,66522.65,67692.4808672316,67426.29615649258,67195.04804957194,67019.73324196142,66435.6125,66522.65,63980.27762168951,68190.0,65154.0,69
67711.0,68549.0,67346.0,68325.0,67797.2,67624.7,67330.73333333334,66681.1,67903.32057815441,67589.69685531211,67336.29204337545,67144.04436177462,66413.91500000001,66681.1,64104.40087903222,68325.0,66101.0,69
68321.0,69601.0,67892.0,68794.0,68023.4,67841.7,67445.46666666666,66880.65,68200.2137187696,67808.66106343718,67518.50553795352,67301.18299398656,66407.2075,66880.65,64298.496846138616,68794.0,66101.0,69
68800.0,69571.0,68021.0,68196.0,68244.8,67980.6,67538.0,67097.1,68198.8091458464,67879.08632463042,67603.19234570934,67386.40366122594,66419.04000000001,67097.1,64858.858645722874,68794.0,66101.0,69
68197.0,68926.0,68011.0,68816.0,68370.0,68059.1,67680.46666666666,67258.65,68404.53943056427,68049.4342656067,67754.79330249567,67522.55569349013,66443.775,67258.65,65013.88611263981,68816.0,66101.0,69
68817.0,69431.0,68455.0,69228.0,68671.8,68212.7,67845.86666666667,67507.0,68679.02628704286,68263.7189445873,67938.9441396837,67684.97896077679,66491.5675,67507.0,65565.16045977107,69228.0,66353.0,69
69225.0,69420.0,68958.0,69228.0,68852.4,68324.8,68033.93333333333,67711.15,68862.01752469524,68439.04277284414,68100.07612222324,67831.93334546471,66556.6975,67711.15,65955.98866553625,69228.0,66459.0,69
69230.0,69737.0,68924.0,69430.0,68979.6,68501.5,68221.0,67829.0,69051.3450164635,68619.2168141452,68266.31660694533,67984.13016970617,66630.7175,67829.0,65948.97904267091,69430.0,66807.0,69
69438.0,70243.0,69228.0,70229.0,69386.2,68815.5,68449.13333333333,68000.05,69443.89667764233,68911.90466611879,68511.65203107716,68197.92729640081,66717.3,68000.05,65911.75926593143,70229.0,66993.0,64
70230.0,70551.0,70089.0,70385.0,69700.0,69035.0,68606.06666666667,68185.35,69757.5977850949,69179.74018136991,68745.82052719251,68406.21993483882,66816.6875,68185.35,65946.56092775654,70385.0,66993.0,64
70390.0,71285.0,70390.0,71283.0,70111.0,69391.4,68845.46666666666,68412.15,70266.06519006327,69562.15105748447,69062.96796129344,68680.1989886637,66930.2025,68412.15,65899.83224342602,71283.0,66993.0,64
71284.0,71290.0,70343.0,70541.0,70373.6,69613.0,69007.73333333334,68618.85,70357.71012670884,69740.12359248729,69247.72196613176,68857.41813260049,67056.0925,68618.85,66120.22715731307,71283.0,66993.0,64
70545.0,70739.0,69314.0,69918.0,70471.2,69725.4,69158.06666666667,68783.55,70211.14008447257,69772.4647574896,69331.50672036529,68958.42592949569,67188.13249999999,68783.55,66401.05454565029,71283.0,67009.0,64
69921.0,70828.0,69698.0,70809.0,70587.2,69986.7,69406.06666666667,68983.65,70410.42672298172,69960.9257106733,69516.19338031963,69134.67107906753,67328.075,68983.65,66626.6892217949,71283.0,67346.0,64
70810.0,71111.0,70810.0,70946.0,70699.4,70199.7,69589.8,69129.4,70588.95114865448,70140.03012691451,69694.91920777968,69307.1785953468,67470.8875,69129.4,66667.90716840426,71283.0,67346.0,64
70950.0,71995.0,70950.0,71675.0,70777.8,70444.4,69853.53333333334,69328.55,70950.96743243633,70419.1155583846,69942.42930680721,69532.68539578997,67621.18250000001,69328.55,66724.11221230046,71675.0,67892.0,64
71676.0,71961.0,71264.0,71692.0,71008.0,70690.8,70078.0,69507.8,71197.97828829089,70650.54909322376,70161.12564345631,69738.33440571473,67779.1325,69507.8,66774.0633191916,71692.0,68011.0,64
71699.0,72140.0,71351.0,71830.0,71390.4,70930.8,70280.4,69716.15,71408.65219219393,70864.99471263762,70369.73493802428,69937.54065278952,67947.4375,69716.15,66941.70545919595,71830.0,68011.0,64
71830.0,71884.0,71341.0,71736.0,71575.8,71081.5,70516.4,69948.5,71517.76812812929,71023.35931033987,70540.51807077124,70108.822495381,68126.85500000001,69948.5,67318.44832750429,71830.0,68455.0,64
71735.0,71735.0,69628.0,69864.0,71359.4,71029.4,70586.26666666666,70032.2,70966.51208541953,70812.5667084599,70455.95331192484,70085.50606724947,68306.675,70032.2,67527.7813768466,71830.0,68924.0,64
69863.0,70720.0,69814.0,70405.0,71105.4,70941.6,70664.73333333334,70166.5,70779.34139027969,70738.46367055809,70449.58414793423,70115.93406084477,68488.8675,70166.5,67895.46856032383,71830.0,68924.0,64
70406.0,70958.0,68952.0,69652.0,70697.4,70852.7,70693.0,70232.85,70403.56092685313,70540.92482136571,70349.88612944246,70071.74986457384,68666.455,70232.85,68108.06951486805,71830.0,68952.0,64
69658.0,70312.0,68847.0,69530.0,70237.4,70813.9,70699.66666666667,70269.65,70112.37395123542,70357.12030839012,70247.40036326215,70020.15463937633,68835.905,70269.65,68221.72009153203,71830.0,68847.0,64
69536.0,70231.0,69451.0,69580.0,69806.2,70691.0,70656.4,70338.85,69934.91596749029,70215.82570686463,70163.97531785438,69978.23514991191,68997.99250000001,70338.85,68492.23663765323,71830.0,68847.0,64
69582.0,70834.0,69055.0,70740.0,69981.4,70670.4,70680.06666666667,70435.05,70203.2773116602,70311.13012379833,70235.97840312257,70050.78418325364,69156.8125,70435.05,68720.01851632465,71830.0,68847.0,64
70735.0,70844.0,70059.0,70569.0,70014.2,70559.8,70632.46666666666,70502.1,70325.18487444014,70358.015555835,70277.60610273224,70100.13807056281,69306.56749999999,70502.1,68878.66390332182,71830.0,68847.0,64
70573.0,71263.0,70234.0,70320.0,70147.8,70422.6,70617.73333333334,70556.7,70323.45658296009,70351.10363659226,70282.90533989071,70121.07730193778,69448.845,70556.7,69038.28436520242,71830.0,68847.0,64
70322.0,70776.0,70322.0,70673.0,70376.4,70306.9,70668.06666666667,70618.85,70439.97105530673,70409.63024812094,70331.66717240437,70173.64136841989,69588.3375,70618.85,69190.9318966069,71830.0,68847.0,64
70686.0,71751.0,70673.0,71561.0,70772.6,70289.4,70718.2,70685.45,70813.64737020449,70618.97020300804,70485.33377585383,70305.77076190371,69722.6075,70685.45,69212.92136190912,71830.0,68847.0,67
71560.0,72110.0,71510.0,71905.0,71005.6,70493.5,70782.13333333333,70761.45,71177.43158013633,70852.79380246112,70662.7920538721,70458.07830838907,69851.4125,70761.45,69204.32348298289,71905.0,68847.0,67
71910.0,73103.0,71910.0,72996.0,71491.0,70752.6,70870.2,70847.1,71783.62105342423,71242.46765655909,70954.44304713808,70699.78513616155,69973.16,70847.1,69019.65939631466,72996.0,68847.0,67
72987.0,72987.0,72534.0,72607.0,71948.4,71048.1,70931.2,70950.4,72058.08070228282,71490.56444627562,71161.01266624582,70881.4246470033,70089.7375,70950.4,68976.1746430567,72996.0,68847.0,67
72607.0,72875.0,72336.0,72657.0,72345.2,71360.8,70986.33333333333,71087.35,72257.72046818855,71702.64363786187,71348.0110829651,71050.52706157441,70204.9275,71087.35,69039.94400460047,72996.0,68847.0,67
72654.0,73045.0,71651.0,71679.0,72368.8,71570.7,70982.53333333334,71130.85,72064.81364545904,71698.34479461426,71389.38469759446,71110.38162713875,70312.2875,71130.85,69072.01136863572,72996.0,68847.0,67
71674.0,71854.0,70868.0,71638.0,72315.4,71660.5,71100.8,71165.45,71922.54243030603,71687.3730137753,71420.46161039516,71160.63099598268,70414.09,71165.45,69096.96403437249,72996.0,68847.0,67
71639.0,71639.0,70941.0,71195.0,71955.2,71723.1,71153.46666666666,71141.45,71680.02828687069,71597.85064763433,71392.27890909577,71163.90423446051,70504.735,71141.45,69086.072518855,72996.0,68847.0,67
71191.0,71191.0,70004.0,70367.0,71507.2,71727.8,71201.13333333333,71075.2,71242.35219124713,71374.05962079173,71264.11904545879,71088.00859308332,70583.105,71075.2,69009.68460669063,72996.0,69055.0,67
70364.0,70364.0,68662.0,69192.0,70814.2,71579.7,71178.6,70943.3,70558.90146083143,70977.3215079205,71005.10416477645,70907.436346123,70644.4625,70943.3,68754.21177884539,72996.0,68662.0,67
69189.0,70080.0,69187.0,69709.0,70420.2,71394.5,71187.2,70841.95,70275.60097388763,70746.71759738949,70843.0911441794,70793.29955125414,70689.135,70841.95,68621.57962774273,72996.0,68662.0,67
69716.0,70904.0,69716.0,70781.0,70248.8,71282.1,71189.93333333333,70887.8,70444.06731592509,70752.95076150048,70835.32975115697,70792.1281654204,70731.91500000001,70887.8,68712.69047632128,72996.0,68662.0,67
70774.0,70898.0,70236.0,70898.0,70189.4,71072.3,71211.86666666667,70912.45,70595.37821061673,70779.32335031858,70843.16353226235,70802.21119728513,70769.2125,70912.45,68748.64026021281,72996.0,68662.0,67
70898.0,70898.0,69202.0,69633.0,70042.6,70774.9,71166.06666666667,70911.5,70274.58547374449,70570.90092298792,70691.89309072956,70690.85774992465,70803.14499999999,70911.5,68745.4620040272,72996.0,68662.0,67
69629.0,69629.0,67728.0,67953.0,69794.8,70304.5,70984.73333333334,70832.65,69500.723649163,70094.91893699011,70349.53145438837,70430.10939278896,70831.29500000001,70832.65,68375.88641552594,72996.0,67728.0,67
67955.0,69746.0,67955.0,69629.0,69778.8,70099.5,70855.93333333333,70835.1,69543.48243277534,70010.20640299191,70259.46502258982,70353.81326014239,70856.1075,70835.1,68383.24528162906,72996.0,67728.0,67
69634.0,69780.0,69362.0,69362.0,69495.0,69871.9,70686.4,70766.2,69482.9882885169,69892.35069335702,70147.28189476609,70259.35485441453,70872.665,70766.2,68231.48134894663,72657.0,67728.0,67
69349.0,69349.0,68219.0,68226.0,68960.6,69575.0,70368.4,70649.05,69063.99219234461,69589.37784001937,69907.12165792033,70065.70201113696,70880.0125,70649.05,67882.70804897556,72657.0,67728.0,67
68218.0,68422.0,67103.0,67908.0,68615.6,69329.1,70055.13333333333,70528.45,68678.66146156308,69283.67277819767,69657.2314506803,69860.20658150487,70878.6,70528.45,67515.89517228355,71679.0,67103.0,67
67901.0,68476.0,67271.0,67705.0,68566.0,69180.4,69725.0,70380.05,68354.10764104206,68996.6413639799,69413.20251934526,69654.94881183775,70866.66,70380.05,67127.72907641366,71638.0,67103.0,67
67731.0,69605.0,67731.0,69346.0,68509.4,69144.1,69569.46666666666,70269.3,68684.73842736139,69060.16111598354,69404.8022044271,69625.52511547225,70845.85250000001,70269.3,67034.57397759911,71195.0,67103.0,58
69341.0,69943.0,69219.0,69527.0,68542.4,69018.7,69428.73333333334,70150.4,68965.4922849076,69145.04091307745,69420.07692887372,69616.14177114156,70815.3,70150.4,66990.96926646627,70898.0,67103.0,58
69529.0,69963.0,68943.0,69766.0,68850.4,68905.5,69333.46666666666,69988.9,69232.3281899384,69257.94256524519,69463.3173127645,69630.41398341379,70772.39,69988.9,67110.05676703344,70898.0,67103.0,58
69759.0,69932.0,69378.0,69552.0,69179.2,68897.4,69279.13333333333,69836.15,69338.88545995894,69311.40755338242,69474.40264866894,69622.94598499342,70716.6775,69836.15,67216.66628941939,70898.0,67103.0,58
69563.0,70589.0,69338.0,69338.0,69505.8,69035.9,69288.86666666667,69670.2,69338.5903066393,69316.24254367652,69457.35231758532,69595.80827213691,70645.81999999999,69670.2,67387.71691353538,70898.0,67103.0,58
69338.0,69354.0,68046.0,68175.0,69271.6,68890.5,69186.6,69495.0,68950.72687109286,69108.7438993717,69297.05827788715,69460.49319860006,70564.0275,69495.0,67320.82935352421,70898.0,67103.0,58
68173.0,68561.0,67563.0,67879.0,68942.0,68742.2,68993.13333333333,69307.05,68593.48458072857,68885.15409948592,69119.80099315125,69309.87479873339,70471.1075,69307.05,67260.21864642033,69766.0,67103.0,58
67889.0,68514.0,67866.0,68342.0,68657.2,68753.8,68822.73333333334,69164.4,68509.65638715238,68786.3988086703,69022.57586900734,69217.69624647308,70372.255,69164.4,67271.91069752119,69766.0,67103.0,58
68342.0,69221.0,68342.0,69126.0,68572.0,68875.6,68788.93333333333,69102.35,68715.1042581016,68848.14447982116,69035.50388538142,69208.9632706185,70273.6125,69102.35,67292.05706514204,69766.0,67103.0,58
69127.0,69127.0,68531.0,68743.0,68453.0,68979.4,68841.6,69079.9,68724.4028387344,68829.02730167186,68998.94089970874,69164.58581627387,70180.4425,69079.9,67263.48497033396,69766.0,67103.0,58
