Open,High,Low,Close,SMA_5,SMA_10,SMA_15,SMA_20,EMA_5,EMA_10,EMA_15,EMA_20,TMA,bb_middle_band,bb_lower_band,Highest High,lowest_low,Google_Trends
0.08168184532696321,0.11015325811991061,0.09108812631500551,0.12577866940375104,0.0752125664868174,0.05180314076300263,0.02734824925438084,0.013756700814204437,0.07727561958024387,0.052865209338258445,0.03778245753824094,0.028946800764307223,0.015052691218538805,0.013756700814204437,0.017478367323412125,0.07487329280808397,0.023437355849260988,0.8270731707317074
0.1257621678112869,0.10886071975921852,0.11713687228852854,0.10780722217038352,0.08273179504840622,0.057048833268764865,0.03399248543256528,0.01654719071143851,0.082272965949164,0.05844380303173724,0.04254246609950618,0.03289630520343689,0.013532244766443657,0.01654719071143851,0.015149255333539613,0.07487329280808397,0.023437355849260988,0.8270731707317074
0.1078277097641086,0.11225824916446625,0.11039659634684496,0.11383502845945692,0.08907243714843294,0.0629069471674043,0.038499368479149254,0.020152289394319123,0.08767891758537494,0.06416301171588845,0.04751478416954524,0.0370932650852519,0.012209718942924774,0.020152289394319123,0.013682798382914751,0.07487329280808397,0.023437355849260988,0.8270731707317074
0.11385562854583453,0.11331074468674407,0.12318822499860349,0.12857796025006996,0.09724601079095407,0.06963184278184098,0.04542487024634623,0.024608381374364163,0.09635646440881973,0.07166705391950934,0.05384009919091026,0.04241572500013702,0.011140926953334795,0.024608381374364163,0.011538070428109282,0.07783374121733644,0.023437355849260988,0.8270731707317074
0.12856151089877577,0.11163044481784445,0.11918502243655393,0.11585051786880662,0.10425247771017487,0.07529038165788149,0.05179580118237681,0.028372156954697192,0.09776151977256076,0.07536819527273131,0.057670149788686786,0.04591458326234299,0.010369118883002737,0.028372156954697192,0.012195350210798317,0.07783374121733644,0.03051703736387157,0.8270731707317074
0.11587115556882643,0.0990743578854072,0.09618988213826873,0.0924484463935803,0.09741820686488356,0.07929362181707189,0.056985947334345255,0.0328373450626217,0.09064471936265728,0.07391265396939295,0.05788717946118238,0.046659186593339896,0.010000000000000009,0.0328373450626217,0.021388467409406253,0.07783374121733644,0.057291470287399004,0.8270731707317074
0.09258062108091969,0.09355337260187968,0.10196194164634031,0.09754315573388073,0.09531358818352276,0.08206223610116492,0.059813197193712475,0.03734296040556595,0.08765346054720691,0.07369788346695083,0.05875942032569448,0.047859941733986666,0.010006281560012042,0.03734296040556595,0.030843533822158653,0.07783374121733644,0.057291470287399004,0.8270731707317074
0.09737682890415045,0.10084698192292774,0.09442102519224682,0.11713819165811334,0.09599089274097883,0.08565067327220854,0.06402024050861299,0.040955133854575165,0.09240265258492686,0.0772764964835484,0.06214701531706035,0.05097351775219783,0.010210174819419215,0.040955133854575165,0.0331554885666101,0.07783374121733644,0.057291470287399004,0.863658536585366
0.11714019110182139,0.14296526764776485,0.1264652652354442,0.14998320425492206,0.10037997933647114,0.09207424973487821,0.07010194550877236,0.04739013898883393,0.10687194409881862,0.08649743204777849,0.06951012879493901,0.057188500033067524,0.010864332360017603,0.04739013898883393,0.036514224975518816,0.10047130338675303,0.057291470287399004,0.863658536585366
0.15000447894893998,0.14894787377439667,0.15519522594820045,0.1622067742838481,0.10988520261738033,0.10051705583796067,0.07723441629429928,0.054753959847670064,0.12072471348978142,0.09638382338790463,0.07758996896796011,0.06407615250057297,0.01204933320983026,0.054753959847670064,0.04163714950654096,0.11339859477382175,0.057291470287399004,0.863658536585366
0.16207897879964162,0.14479328618645793,0.1535008471893794,0.15802649995334517,0.12333180270156496,0.1038980915149309,0.08461100438349767,0.06225927602907522,0.12852130863973443,0.10367176437131342,0.08409996048257129,0.06987537331760962,0.013841585852938265,0.06225927602907522,0.0522404256115645,0.11339859477382175,0.07273440163654965,0.863658536585366
0.15793595103015823,0.14638126188673672,0.15655445286461722,0.15164411682373802,0.1344250564420465,0.10849418688831236,0.0903344937750088,0.06734300083280098,0.13152262856177654,0.10841178484908454,0.08894140362133984,0.07446200638976452,0.016096768873654965,0.06734300083280098,0.056400132536712166,0.11339859477382175,0.09732275726519724,0.863658536585366
0.15168408480143325,0.14488561035507874,0.15865846165304331,0.1583064290379771,0.14286649064401324,0.11315680726922661,0.0956944606599659,0.07277743190032249,0.13581625246746487,0.11356645709631075,0.09406995700763432,0.07930105795797382,0.01879845753719489,0.07277743190032249,0.06131120391315559,0.11339859477382175,0.09732275726519724,0.863658536585366
0.15830919677515676,0.16911147220119283,0.16753998547675353,0.1836306802276757,0.14976581333945593,0.11892882998164678,0.10244218134731531,0.07923265065209117,0.1473936643444923,0.12263594639339859,0.10194914541757849,0.08629913436547687,0.021934809558289525,0.07923265065209117,0.06334814405388955,0.13605589326596668,0.0973428130201961,0.863658536585366
0.18355927142430573,0.177919197887623,0.18696017278939425,0.1920845385835589,0.15589216699192587,0.1269216139749474,0.1102910833501386,0.08628417112040032,0.1580212190771324,0.1316761647360516,0.10997566961762995,0.0935053100342016,0.02552466961697475,0.08628417112040032,0.06705457203343212,0.14499644746190887,0.1009327931649987,0.863658536585366
0.19201328754852187,0.185526709381982,0.18804010650380765,0.18137258561164504,0.16067921784716632,0.1362448981189075,0.11424339556555618,0.0931679185633777,0.16141988292775256,0.1370203375789656,0.11556421491091995,0.09891699233948203,0.029562734428978166,0.0931679185633777,0.07645881862309145,0.14499644746190887,0.1009327931649987,0.863658536585366
0.18139444610331434,0.16451372860387392,0.1792330608672985,0.17866660446020344,0.1662201048482762,0.14475031599378574,0.11928096840272984,0.0989914617679637,0.16275443229074105,0.14087438693813237,0.12009177707677432,0.10353333263097297,0.034008843200780126,0.0989914617679637,0.0840872631164361,0.14499644746190887,0.1009327931649987,0.863658536585366
0.17872573902657507,0.17851007256679652,0.1879097696762061,0.19270038256974897,0.17327249072054496,0.1526726617438161,0.1248877060403113,0.10493729735848434,0.16847366535671227,0.14671651854661283,0.1259329529668095,0.1091618674085365,0.03884533548087166,0.10493729735848434,0.08941221055707993,0.14564774611194442,0.1009327931649987,0.863658536585366
0.18807554493878764,0.17051479956422988,0.16925298378237474,0.16299057572081743,0.16822140588527912,0.15675025338201387,0.13246993642336313,0.11472270959499986,0.1635466127812092,0.14899241940850572,0.13099688002353105,0.11535679443136615,0.04920790146106513,0.11472270959499986,0.1060647953936853,0.14564774611194442,0.1009327931649987,0.863658536585366
0.16299343087488805,0.1629626825710434,0.17221349172361144,0.17148175795465148,0.16619331879233157,0.1581609748652869,0.13808861458123267,0.11719786705908031,0.16169968517988265,0.1492931373600288,0.13263308483083924,0.11766414049853224,0.054477615429200266,0.11719786705908031,0.10857740934818516,0.14564774611194442,0.1009327931649987,0.863658536585366
0.17146610928635408,0.17099488524105844,0.18066676597091624,0.18852010823924603,0.1682137527264378,0.16202725177367405,0.14455639640404594,0.12156906184558414,0.16633191617211796,0.15280366241510657,0.13634672861483377,0.1215144193018125,0.05982785693716186,0.12156906184558414,0.11399588101951863,0.14564774611194442,0.13544874751810032,0.863658536585366
0.18850477754553596,0.1920817253540632,0.19766641219952708,0.2066408509844173,0.1710722075536678,0.16709489205339223,0.15091936699321784,0.12659517783940688,0.17565607684169793,0.15914777555983428,0.14202309748973874,0.1268726623459392,0.06525049084985235,0.12659517783940688,0.1178226962535377,0.16039077919002132,0.1645697037764987,0.863658536585366
0.20662585846521342,0.1888688442860572,0.19507829519429498,0.18887468507977978,0.17123292388933542,0.16764470167447354,0.15368426080219078,0.1298606877481221,0.1757582000676573,0.1609344837886605,0.14461047854895503,0.12988262134631423,0.07061247166668883,0.1298606877481221,0.12138459459999495,0.16039077919002132,0.1645697037764987,0.863658536585366
0.1888406987160346,0.1771621397049319,0.18211909062133425,0.18889334701875526,0.17654421612520566,0.16731012001894008,0.15558147680354917,0.13381649269479856,0.17583270447027932,0.16239991153239342,0.14687693638932653,0.1326078482309485,0.07598423524092135,0.13381649269479856,0.1281191668561833,0.16039077919002132,0.16785884759631775,0.863658536585366
0.18895267243953418,0.2006494082020791,0.19811328132273265,0.21513203321825136,0.18549458539011976,0.17084964174326822,0.15964125370156124,0.14046070877028427,0.18491206035905883,0.16862613032294504,0.15237426246088404,0.13778801825520837,0.08146700736749757,0.14046070877028427,0.1413540504509223,0.16937080603142018,0.17012514791119315,0.863658536585366
0.21526649746192894,0.21387022914858655,0.2243668423110582,0.2163077353737054,0.19119236214747637,0.1747961399842688,0.1642383540125455,0.14689268186191662,0.19136956615979306,0.1739455693936034,0.15734188582759223,0.14259646946394844,0.08704791599721284,0.14689268186191662,0.1565213785521875,0.17061419436330627,0.17969174304566693,0.863658536585366
0.21629292326067484,0.25595158520597516,0.2253909173850709,0.2744396752822619,0.20509432518271908,0.18336612624881132,0.1724945604296465,0.15541171096144046,0.2156798849516316,0.1894356962565814,0.1694742295037176,0.1529609358515438,0.09287879982248937,0.15541171096144046,0.15562008354911272,0.23209283966211414,0.1815368725055655,1.01
0.2744072857569424,0.26525786140295804,0.2760919433220995,0.27938508911075866,0.22365323537290016,0.19293790086208573,0.1793019837184372,0.16241977215210335,0.23358866092148456,0.2030569588926724,0.18075237481294937,0.16284993144522697,0.0987388774553627,0.16241977215210335,0.15080610873830003,0.23732296518512663,0.1815368725055655,1.01
0.2794647656016721,0.2871756190335506,0.28836222466345174,0.29485583652141456,0.24538055332338415,0.2067633627217338,0.18660825541038217,0.16960369181510193,0.2508518917946648,0.21716576466999982,0.19269276579733374,0.17339762363455535,0.10458979018920223,0.16960369181510193,0.1449342404881946,0.25368437672692823,0.1815368725055655,1.01
0.2948424902956106,0.28686171686023965,0.27106466568603715,0.2679639824577774,0.25621359966326107,0.21687907710248377,0.19276425698122424,0.1755576128526265,0.2531062472703749,0.22355695610060455,0.1995389529729401,0.18015871253640459,0.110361668540923,0.1755576128526265,0.14740904324790738,0.25368437672692823,0.1815368725055655,1.01
0.26809943266646763,0.27425023542662996,0.2767994861005083,0.2929336568069423,0.271925534764474,0.22782635407739604,0.20088779095067766,0.18320947776097796,0.2632021240730875,0.23357020733765288,0.20887358209094808,0.1888590928251156,0.1162643784007632,0.18320947776097796,0.14972072926157154,0.25368437672692823,0.1815368725055655,1.01
0.2927896386981188,0.27412098159056075,0.2769670620217104,0.2850956424372493,0.2741105116136686,0.2360519755970618,0.20745640383370312,0.19007604362907204,0.2672353627756878,0.240261133705981,0.21599162887523793,0.19591999406327976,0.12224004703549773,0.19007604362907204,0.1542312313160804,0.25368437672692823,0.1815368725055655,1.01
0.2851567632128994,0.27737079232601514,0.2722749362280522,0.27296538210320054,0.2727941682929629,0.24486849571305025,0.21349034675270917,0.1949141729800532,0.2657497247889642,0.24341141627504992,0.2205953009993995,0.20105350848685255,0.12813333455531983,0.1949141729800532,0.1571894682865742,0.25368437672692823,0.18472573755039012,1.01
0.2727836667661988,0.2543266798382481,0.24661720073733406,0.24222916861061872,0.26200321432671336,0.25046050958155763,0.21912361887982001,0.19762987249250064,0.2541818504497303,0.24009997862122345,0.22050697997955582,0.2025183424834357,0.1338057377107843,0.19762987249250064,0.1605919659144709,0.25368437672692823,0.19383105031988934,1.01
0.2420655419528217,0.23852078217035655,0.2438987469045003,0.2565428758047962,0.2596613477212719,0.25480224463201884,0.22517082904359087,0.20170089505898325,0.25139580149395335,0.24013307238492299,0.22234674928546072,0.2053244741157496,0.13933484921449857,0.20170089505898325,0.16594364037258225,0.25368437672692823,0.1953953992098033,1.01
0.2565474768587638,0.24020108203925616,0.2534319548662185,0.24835028459456943,0.2505196494853251,0.2581617575124342,0.2294243077151682,0.20547477744807108,0.24671906690323153,0.23859047979225312,0.22285930487657646,0.20701580143461162,0.14475954265506197,0.20547477744807108,0.17247744540584586,0.25368437672692823,0.1953953992098033,1.01
0.24842938190504626,0.2759859297967021,0.25745377697506844,0.29418400671829803,0.2523831936631844,0.2602318592174311,0.23564797223431022,0.21097086004899768,0.2593742947111356,0.2461099253716167,0.22944635071495312,0.21328771702841753,0.15016132384804048,0.21097086004899768,0.17562066688329048,0.25368437672692823,0.1953953992098033,1.01
0.2942079725291131,0.28808039588603507,0.29422738190552444,0.2920192217971448,0.2562901312516741,0.26155648951448474,0.24298077841578491,0.2165993418446137,0.267066132019798,0.2518474344721585,0.23492008385091323,0.21873835236837436,0.15557566816104296,0.2165993418446137,0.18101353272792087,0.25368437672692823,0.21262329275385572,1.01
0.29204314720812186,0.29722048857950034,0.29713203120636045,0.2901157040216479,0.2661091340450771,0.26105950857585614,0.2501769319761825,0.22348409996846674,0.2715389538567178,0.2561770533357305,0.23945466016205763,0.22347295366831554,0.16111641599723858,0.22348409996846674,0.19372045998829124,0.25368437672692823,0.24090190730230043,1.01
0.29008360704687963,0.27144358070055574,0.2677503863555961,0.26850517868806567,0.2685619714537175,0.26111625049404596,0.25397136397889986,0.2287386298401506,0.2670838672858953,0.2555789743295733,0.24052809353522842,0.2255209522591307,0.16679875637468933,0.2287386298401506,0.20697856530620617,0.25368437672692823,0.24200497382723973,1.01
0.26852866527321584,0.26496242406337134,0.27564507419889395,0.27748157133526175,0.2745352619293613,0.25949617089883115,0.25832036681278314,0.23355654557362193,0.2672029127754718,0.2568094796427943,0.24266956565770081,0.22830254418730977,0.1725038545351345,0.23355654557362193,0.2176092283851767,0.25368437672692823,0.26194039429614324,1.01
0.2821148103911615,0.28418431597023464,0.2772277356769136,0.3012382196510217,0.273949795278001,0.2621473881108072,0.2604192449345659,0.24372904858545086,0.27657252464279203,0.2639171797744918,0.2499070445586582,0.2359871301971952,0.18396203785546106,0.24372904858545086,0.2385382429019932,0.26043419910002374,0.26194039429614324,1.01
0.30120633024783516,0.3055665934228262,0.30633008732567446,0.3003237846412242,0.2760429342210998,0.2682383395358119,0.26080797520617294,0.2497638240930149,0.28138952077299995,0.26800812890382053,0.2539354299970489,0.24013505422293813,0.18986886677104697,0.2497638240930149,0.2555041715006203,0.26043419910002374,0.26194039429614324,1.01
0.30036652732158853,0.30462488690289347,0.309271975720111,0.32363254642157324,0.28734664982971714,0.27527238077349014,0.2647655943194964,0.2556399227031265,0.29262224425229155,0.2758211391830534,0.26058203478841424,0.24629931496908553,0.19573656465704958,0.2556399227031265,0.26417213679297524,0.28411778637404284,0.26194039429614324,1.01
0.32373171095849507,0.3187504847018853,0.3211326270318581,0.3265624708407203,0.2974105537060421,0.28347256626086403,0.26715635182610353,0.2616110253155346,0.30111902013303127,0.28277496451105044,0.2667902219093181,0.25217961471661976,0.20158078392530254,0.2616110253155346,0.2750307651994224,0.28721638904239366,0.26194039429614324,1.01
0.3266243654822335,0.3381570249459903,0.33546967806803585,0.3505990482411122,0.3114541001798492,0.2893874220776934,0.2718131547385292,0.26573561396841816,0.3150553979399847,0.2930697747476769,0.27544163030160806,0.25998655822237837,0.20720113251378203,0.26573561396841816,0.2696384080443469,0.31263677271650747,0.26194039429614324,0.7782926829268293
0.3505867423111376,0.33996657865095925,0.34753514439458544,0.3415293458990388,0.31971568514904525,0.29457832928313443,0.2766875404650966,0.26910118128380733,0.32122510201458454,0.2997550808404654,0.28179689765612825,0.26611168924581396,0.21263591764092216,0.26910118128380733,0.26760920932099286,0.31263677271650747,0.26194039429614324,0.7782926829268293
0.341498208420424,0.3223511272780988,0.30644180460647585,0.30582905663898485,0.32084452607813874,0.29622580152850986,0.28120901748092186,0.2696954616385965,0.31305247002228975,0.29838483712860775,0.2825763784566693,0.26796014827688097,0.2177349997247956,0.2696954616385965,0.26779496971257444,0.31263677271650747,0.27220894085557856,0.7782926829268293
0.30594655120931624,0.31243551156821825,0.30834099838009943,0.3315265466081926,0.32246316917307616,0.30283330007082954,0.28653979642739635,0.27313784070052294,0.31644748967363967,0.3021872699530328,0.28670011662522055,0.2722910634081128,0.22270613363957137,0.27313784070052294,0.2694960022496271,0.31263677271650747,0.2765409839353402,0.7782926829268293
0.3317005076142132,0.33391011318943076,0.3326395069544007,0.32923112811421107,0.32301037003023003,0.30825900142050455,0.292289820308437,0.27510361500335545,0.3179208991140571,0.304858557903956,0.2900009596551838,0.2759720409490074,0.2273875949590377,0.27510361500335545,0.26933231456101214,0.31263677271650747,0.28763181644973024,0.7782926829268293
0.3291997611227232,0.32057850324057824,0.3220822239186698,0.3346244284781189,0.31973481804614856,0.3137649241027928,0.2951648322489573,0.27778596204691164,0.32075920289720317,0.3080774929682708,0.29361152782439315,0.2798604059520948,0.23185589514366944,0.27778596204691164,0.2697889177239545,0.31263677271650747,0.28763181644973024,0.7782926829268293
0.32582188713048665,0.32321897446313497,0.3283383916435474,0.3305374638424933,0.321575402747484,0.31950759754718383,0.3004398887674198,0.28542974150825917,0.32048125045818787,0.3106992041652561,0.2979532998720755,0.28531240698975346,0.24069636704946962,0.28542974150825917,0.28280492144451963,0.31263677271650747,0.29613545656926266,0.7782926829268293
0.33052478351746784,0.3211509130860276,0.3343711248068222,0.33328076887188585,0.3219351012130256,0.3205191689852588,0.30504494942526295,0.289585661268283,0.3220037016505689,0.31259876347689075,0.300389867738065,0.28817220679589295,0.24517357469215073,0.289585661268283,0.2906444906498643,0.31263677271650747,0.29784019574416876,0.7782926829268293
0.3332681397432069,0.3141712059382905,0.2991615618075856,0.30483997387328543,0.3169337619102284,0.31824166578618873,0.30698992750777454,0.292644992278398,0.3132311570912202,0.3087038002451339,0.29871275835983946,0.2878173399069235,0.24961438017968052,0.292644992278398,0.30201450243673256,0.31263677271650747,0.29784019574416876,0.7782926829268293
0.30484547626157055,0.2945246228557712,0.29756028078276575,0.2893878884016049,0.3076581333945585,0.3118239591771249,0.30750735005359964,0.29238524729339654,0.30206516941035855,0.3025564513551364,0.29517577322864264,0.28589769481091687,0.25376196038632004,0.29238524729339654,0.3013034044721551,0.31263677271650747,0.3197410802029643,0.7782926829268293
0.2892064795461331,0.27057573351551967,0.2807840691157577,0.28640197816553137,0.29958022423755404,0.3060441099932302,0.30645260409480235,0.2920810323498735,0.2935936173059587,0.2969547132215258,0.29168100506971517,0.2838519696653863,0.2576073048776263,0.2920810323498735,0.300416064036657,0.31263677271650747,0.301670844948958,0.7782926829268293
0.28646312332039414,0.2720159905460051,0.28534585808181423,0.28373332089204073,0.28998316305054916,0.3037274744367876,0.3052731460352165,0.29173537949045514,0.2870275338695649,0.29186016834928585,0.2882656667919934,0.2817249930794956,0.26108430280888195,0.29173537949045514,0.2993586927522588,0.31263677271650747,0.301670844948958,0.7782926829268293
0.28381307853090476,0.27921727569843235,0.29275643770830617,0.2925230941494822,0.28162591359583666,0.2996381430913778,0.30306149633293367,0.2930361257772136,0.28567502559560487,0.2893759914796905,0.28645446958436405,0.2807099200524643,0.2643598789141778,0.2930361257772136,0.3041881857024663,0.31263677271650747,0.301670844948958,0.7782926829268293
0.2923790683786205,0.273714755248629,0.26488297614836054,0.25745731081459367,0.27191022844679147,0.2921129907686769,0.29814863559654836,0.29195166519781046,0.2727059419383331,0.280625012447264,0.2801732739539642,0.2761638364372425,0.26733476395004463,0.29195166519781046,0.29895282299132075,0.3030449198705297,0.28454323017990013,0.7782926829268293
0.2574619289340101,0.24666377384271654,0.25965088349749565,0.26341046934776524,0.26658362989323847,0.28464653698203424,0.29195017884245944,0.2909389629605672,0.26610858454915365,0.27460572303872044,0.275474540702068,0.27266658930412957,0.2700498395447578,0.2909389629605672,0.29484036426979976,0.29574248046104057,0.27890756302521014,0.7782926829268293
0.263489847715736,0.26246967151060807,0.26691250674958567,0.26076047401325,0.2613259097692572,0.27782772370990394,0.28620811530827783,0.2887467961416246,0.2607983865082223,0.26917312086168277,0.2710082323815557,0.2692282615661501,0.2723432268075151,0.2887467961416246,0.2879924636890534,0.29574248046104057,0.27890756302521014,0.7782926829268293
0.2606718423409973,0.2764475506398064,0.26331893421714114,0.29515442754502197,0.2636677763746986,0.274117976231006,0.2854492289077344,0.2884668375391133,0.26909446488420574,0.27131801518518794,0.27170663178677734,0.26967557455935265,0.27431491581654066,0.2884668375391133,0.28750094399743864,0.29574248046104057,0.27890756302521014,0.7782926829268293
0.29517841146610924,0.2842027808039589,0.3008187014728061,0.2946132313147336,0.2640963532698122,0.2700638640072316,0.2828249678932677,0.2868952287777229,0.2744389384940433,0.2729692375837758,0.2722452482731914,0.2700242975753071,0.27590718830319994,0.2868952287777229,0.28611803090775023,0.29574248046104057,0.27890756302521014,0.7782926829268293
0.29463720513586145,0.2904808242701774,0.3035557748524401,0.3067808155267332,0.2742100026786056,0.27026735226556786,0.28122891834806896,0.28582390704970106,0.28218922919302303,0.2766515005733883,0.27434615533800955,0.2715985901978608,0.27714069103441685,0.28582390704970106,0.28585380424676154,0.29432146522459945,0.27890756302521014,0.7782926829268293
0.30686100328456256,0.293435197666045,0.29636862978755096,0.294221330596249,0.28052768530210836,0.27077411629353965,0.27835655985650143,0.2827706401248393,0.28303391407496103,0.2772579116692042,0.27450234369582116,0.2717236252970905,0.27800852459181835,0.2827706401248393,0.28695625723092566,0.29432146522459945,0.27890756302521014,0.7782926829268293
0.29418931024186323,0.2924750263123881,0.30310890572923455,0.2956956237753102,0.2876910419775762,0.2717485119921108,0.2762165532759482,0.2802884078946304,0.28410439523618325,0.2780365351665304,0.2748364621799144,0.2719892733414324,0.278578447442419,0.2802884078946304,0.2878419402007638,0.29432146522459945,0.27890756302521014,0.6929268292682927
0.29557031949835766,0.27687224181546244,0.28717057366823695,0.28601007744704676,0.28581601806145485,0.27198721937208226,0.2730509886750798,0.2792150648048577,0.2814849005648814,0.27681787692593085,0.2738316202173796,0.27122761619422375,0.2790634147682668,0.2792150648048577,0.2863921332403294,0.26629588695034345,0.27890756302521014,0.6929268292682927
0.284260973424903,0.26568255257861406,0.27009644925242515,0.27848931603993654,0.2779064783989591,0.27333337246569067,0.26769765541250523,0.27391101157027453,0.275600848262324,0.2733007566451098,0.27097895889147994,0.26897974959212734,0.2791820435737401,0.27391101157027453,0.2850112154458646,0.26629588695034345,0.27890756302521014,0.6929268292682927
0.2784196775156763,0.2599399892903964,0.264678161133558,0.25674815713352617,0.2702227069222821,0.2726348598865944,0.2653772143031512,0.2696934402768456,0.26574577814082057,0.26733667643518066,0.26653722438252214,0.2654774605127659,0.2787697775818022,0.2696934402768456,0.2818861646872971,0.26629588695034345,0.27890756302521014,0.6929268292682927
0.25679008659301283,0.24562974315416286,0.24710130895414006,0.25154147615937295,0.26116902001301034,0.2716682906594976,0.2628988929810967,0.2656719410732622,0.25738392309010627,0.2614593941786093,0.2619533703047632,0.261770072484494,0.2780068769695202,0.2656719410732622,0.27773672257112825,0.26629588695034345,0.2653899841559536,0.6929268292682927
