Open_IBOVESPA,High_IBOVESPA,Low_IBOVESPA,Close_IBOVESPA,SMA_5,SMA_10,SMA_15,SMA_20,EMA_5,EMA_10,EMA_15,EMA_20,RSI,CMO,CCI,MACD,ema_sinal,ROC,PPO,TMA,Slow_Stochastic_%K,Slow_Stochastic_%D,Fast_Stochastic_%K,Fast_Stochastic_%D,Chaikin_Oscillator,bb_high_band,bb_middle_band,bb_lower_band,Highest High,lowest_low,wr,GoogleTrends,variation_USB,variation_gold,variation_silver,variation_oil
67611.0,68866.0,67611.0,68512.0,68318.4,67734.4,67401.93333333333,66987.55,68092.85393528284,67709.25666637401,67311.76495289372,66928.63741910859,60.03559757095966,20.509193776520505,111.8169853932772,1070.351750655318,1002.9443527054976,2.8291833641016404,1.610070632823566,65360.36000000001,77.73990561090719,71.40124930369535,77.73990561090719,71.40124930369535,0.0004459139768907,0.0,66987.55,64867.87526316055,68615.0,65547.0,-22.260094389092817,75,0.0542,5.800048828125,-0.0240001678466796,-1.8700027465820312
68511.0,68511.0,67470.0,67729.0,68155.0,67775.6,67475.4,67063.3,67971.56929018856,67712.84636339692,67363.919333782,67004.86242681253,55.8708661533345,3.512778684067434,68.72461435718799,1005.4325541727447,1009.9807108323084,0.4791858291546746,1.5103119610090463,65481.59750000001,57.21027792343995,63.80206448253536,57.21027792343995,63.80206448253536,-0.0080070543215145,0.0,67063.3,64951.3477183432,68615.0,65547.0,-42.78972207656004,75,0.0556999999999998,-16.699951171875,0.0,-1.3799972534179688
67736.0,68272.0,67484.0,68012.0,68034.4,67785.1,67515.8,67148.75,67985.04619345904,67767.23793368839,67444.92941705926,67100.78029092561,57.03109017601485,17.419655333022828,62.63879565426431,965.6875135761802,1012.7122521432224,2.24908292741596,1.4482869931103526,65601.5275,64.6303093864709,66.52683097360601,64.6303093864709,66.52683097360601,-0.0071656428474307,0.0,67148.75,65028.48333045219,68615.0,65547.0,-35.3696906135291,75,0.0444999999999999,-9.9000244140625,-0.5019989013671875,-2.4500045776367188
68021.0,68912.0,68021.0,68728.0,68117.0,68018.7,67663.26666666666,67263.6,68232.69746230604,67941.92194574504,67605.31323992685,67255.75359655175,59.90342459206313,26.341195831047727,99.68121448417396,980.6600599626108,1013.1783508949828,3.6199436127067406,1.467400032813016,65722.7375,82.53311258278146,68.12456663089743,82.53311258278146,68.12456663089743,0.0018312389384408,0.0,67263.6,65063.93144314983,68728.0,65737.0,-17.466887417218544,75,0.0513999999999998,0.0,0.0,-0.2600021362304687
68750.0,69502.0,68750.0,69267.0,68449.6,68237.2,67859.26666666666,67504.55,68577.4649748707,68182.84522833684,67813.024084936,67447.30087307062,61.96466360887453,26.79895333624073,133.13848833833296,1024.2122252515546,1013.9180090703726,3.6791450253708335,1.528439877209153,65860.3775,93.75830013280212,80.30724070068483,93.75830013280212,80.30724070068483,0.0104316805706298,0.0,67504.55,65549.16876095855,69267.0,65737.0,-6.241699867197875,75,0.0454000000000001,-13.2999267578125,-0.3010005950927734,-0.6999969482421875
69273.0,69785.0,69193.0,69349.0,68617.0,68467.7,68028.6,67705.7,68834.64331658048,68394.87336863922,68005.021074319,67628.41507563532,62.28233321375276,23.233478161445237,143.77203032115642,1053.2036684237974,1015.962816676759,3.018554005674644,1.5676513035698585,66011.51749999999,89.2292490118577,88.50688724248043,89.2292490118577,88.50688724248043,0.007382023357021,0.0,67705.7,65863.72995681384,69349.0,65737.0,-10.770750988142291,75,0.0745,0.0,0.0,-0.1199951171875
69345.0,69515.0,68822.0,69311.0,68933.4,68544.2,68161.53333333334,67839.9,68993.42887772032,68561.44184706846,68168.26844002912,67788.66125890815,62.02380897839341,17.033235581622677,115.1375052443672,1060.8841020382242,1019.0683449593048,2.0525052637778463,1.5753880013267405,66168.3,88.2905138339921,90.42602099288398,88.2905138339921,90.42602099288398,0.0102687735863961,0.0,67839.9,65941.61288789204,69349.0,65737.0,-11.709486166007904,75,0.0445999999999999,-5.5,0.0060005187988281,1.1200027465820312
69310.0,69622.0,68466.0,68622.0,69055.4,68544.9,68208.53333333334,67900.7,68869.61925181355,68572.45242032874,68224.98488502548,67868.02685329785,57.37363636829054,30.34839412084921,82.03858718898715,999.8487255020882,1020.2870982818456,3.3588384142667795,1.4826629259406257,66327.705,71.26976284584981,82.92984189723319,71.26976284584981,82.92984189723319,-0.0008713393702748,0.0,67900.7,65984.09110927786,69349.0,65737.0,-28.7302371541502,75,0.0555000000000001,9.800048828125,0.0,1.8800048828125
68619.0,68619.0,66792.0,67068.0,68723.4,68420.2,68253.6,67928.3,68269.07950120904,68298.9156166326,68080.36177439729,67791.83381965043,48.535053657024825,-0.1704822211397954,-37.62345284278999,816.6688866147742,1012.9223719415888,-0.0208699800244476,1.2115176170720556,66485.45749999999,9.221516872702974,56.260597850848285,9.221516872702974,56.260597850848285,-0.0140334392591572,0.0,67928.3,66077.47811770145,69349.0,66792.0,-90.77848312729702,75,0.0190999999999998,-34.699951171875,0.0,-0.089996337890625
67068.0,67281.0,66322.0,66794.0,68228.8,68339.2,68234.4,67951.65,67777.38633413936,68025.29459542666,67919.56655259762,67696.80202730278,47.15565972636023,-2.9592803030303085,-103.91873354836224,641.9876010293956,993.3715562473368,-0.3728894457371278,0.9530240159435296,66642.275,13.62980075079411,31.373693489782287,13.62980075079411,31.373693489782287,-0.0184132960622317,0.0,67951.65,66171.80289701751,69349.0,66322.0,-86.3701992492059,75,0.0443999999999999,0.0,0.0,0.7600021362304688
66806.0,67671.0,65925.0,65925.0,67544.0,68080.5,68159.8,67907.45,67159.92422275958,67643.42285080363,67670.24573352293,67528.05897708346,42.98325880696075,-33.53806781829814,-125.67311668806968,428.4910086074669,958.2638122974206,-3.8237096256528464,0.63709807690172,66795.1975,0.0,7.617105874499018,0.0,7.617105874499018,-0.0319642503756132,0.0,67907.45,65978.62305338318,69349.0,65925.0,-100.0,75,0.0354999999999998,0.0,-0.3799991607666015,-0.5800018310546875
65940.0,67421.0,65940.0,67418.0,67165.4,68049.4,68084.6,67912.5,67245.94948183972,67602.43687793025,67638.71501683256,67517.57716974219,51.00436573714832,-12.955947613378072,-89.76336661786891,375.4382252728392,912.4818326884912,-1.7445165051373606,0.5581178513938311,66942.72750000001,38.67875647668394,17.436185742492672,38.67875647668394,17.436185742492672,-0.0226626929980831,0.0,67912.5,65989.36261541325,69349.0,65925.0,-61.32124352331606,75,0.0625,-9.300048828125,0.0,0.970001220703125
67418.0,67810.0,66943.0,67589.0,66958.8,68007.1,68016.2,67896.1,67360.29965455981,67599.99380921565,67632.50063972849,67524.37934405246,51.840043766090105,-7.969264544456636,-42.29282954057656,343.2351816314622,860.4114996964951,-1.062724145502452,0.5100656033023722,67082.36000000002,43.10880829015544,27.26252158894645,43.10880829015544,27.26252158894645,-0.0125688648363442,0.0,67896.1,65967.80853862931,69349.0,65925.0,-56.89119170984456,75,0.0424999999999999,0.0,0.0,2.1500015258789062
67591.0,68277.0,67591.0,67902.0,67125.6,67924.5,67988.66666666667,67971.6,67540.86643637321,67654.90402572189,67666.18805976243,67560.34321604746,53.40657530718762,3.4205693296602377,-6.491499227203002,339.0620257115079,806.2325076222181,0.4408023193893853,0.5035261671613812,67217.69,51.21761658031088,44.33506044905008,51.21761658031088,44.33506044905008,-0.0077877750483624,0.0,67971.6,66170.75282158781,69349.0,65925.0,-48.78238341968912,75,0.0643,0.0,0.0,0.8499984741210938
67902.0,68309.0,67902.0,68296.0,67426.0,67827.4,68034.8,68032.3,67792.5776242488,67771.46693013608,67744.91455229212,67630.40576690009,55.37434484306719,-2.6347889729202274,10.027445407872497,363.3587038287951,753.843000542944,-0.3152732368052311,0.5390397527673668,67338.75499999999,61.424870466321245,51.91709844559585,61.424870466321245,51.91709844559585,0.0008050634594229,0.0,68032.3,66274.15266829109,69349.0,65925.0,-38.57512953367876,75,0.0477,0.0,0.0,0.2099990844726562
68277.0,68588.0,67749.0,68588.0,67958.6,67751.3,68039.86666666667,68109.5,68057.71841616588,67919.92748829315,67850.3002332556,67721.60521767152,56.82949574957095,11.14571169067082,19.41714460091441,401.5471701163624,706.2218827951452,1.2682898020050497,0.5949209541418241,67455.3725,68.98963730569947,60.54404145077719,68.98963730569947,60.54404145077719,0.0152624468590889,0.0,68109.5,66396.70818544834,69349.0,65925.0,-31.01036269430052,75,0.0571000000000001,0.0,-0.2110004425048828,0.4799957275390625
68587.0,70081.0,68587.0,70045.0,68484.0,67824.7,68194.26666666666,68184.45,68720.14561077725,68306.30430860349,68124.63770409866,67942.8809112266,63.26603750548661,22.89156626506024,133.29273342914877,543.1187927619903,669.2202438352278,2.989178380285832,0.8024246499819119,67558.2375,99.13378248315688,76.51609675172585,99.13378248315688,76.51609675172585,0.0340097664063567,0.0,68184.45,66281.21291808004,70045.0,65925.0,-0.8662175168431184,82,0.0522,0.0,0.0,1.8800048828125
70046.0,70595.0,69928.0,70240.0,69014.2,67986.5,68342.8,68265.7,69226.76374051817,68657.88534340286,68389.05799108633,68161.65415777644,64.0388232587988,18.08612440191387,173.03423297114065,663.4028983360768,645.3065010809147,2.1999767198230704,0.9774037097628616,67650.23500000002,92.3982869379015,86.84056890891928,92.3982869379015,86.84056890891928,0.0370690648844121,0.0,68265.7,66167.1558284384,70240.0,65925.0,-7.601713062098501,82,0.0349999999999999,0.0,0.0,0.1399993896484375
70237.0,70937.0,70016.0,70729.0,69579.6,68352.6,68476.2,68386.4,69727.50916034545,69034.45164460233,68681.55074220055,68406.16328560727,65.9720636981724,17.593261131167267,167.98351126107084,789.0909822093672,635.7530849632924,2.110673192140557,1.158971149256398,67737.2625,95.84996009577014,95.79400983894284,95.84996009577014,95.79400983894284,0.0455914906254359,0.0,68386.4,66028.71109770707,70729.0,65925.0,-4.150039904229848,82,0.0592999999999999,0.0,0.0,1.75
70723.0,70723.0,70045.0,70451.0,70010.6,68718.3,68555.13333333333,68528.75,69968.67277356364,69292.00589103828,68902.73189942547,68600.90963935896,63.86988921770659,12.955560780625442,132.13237030995882,856.3954241931933,638.4645922172102,1.5890640095747597,1.2545952000990226,67824.4375,90.30327214684758,92.8505063935064,90.30327214684758,92.8505063935064,0.0472468968631469,0.0,68528.75,66037.21883423161,70729.0,65925.0,-9.696727853152437,82,0.0406999999999999,0.0,0.0,-0.5399932861328125
70455.0,70766.0,70158.0,70263.0,70345.6,69152.1,68616.06666666667,68616.3,70066.78184904243,69468.55027448585,69072.76541199729,68759.20395942,62.42131959951559,10.99815157116451,113.5550699498105,884.3701815971144,650.0361804349138,1.3735193547921687,1.2927684688398573,67905.875,86.55227454110135,90.901835594573,86.55227454110135,90.901835594573,0.0342260385130699,0.0,68616.3,66012.73781714452,70729.0,65925.0,-13.447725458898644,82,0.0858000000000001,0.0,0.0,0.0999984741210937
70267.0,71068.0,70158.0,70433.0,70423.2,69453.6,68690.86666666667,68751.5,70188.85456602828,69643.90477003387,69242.79473549762,68918.6131061419,63.23335134857242,22.256359837778053,108.60806405263756,909.7706874651632,667.8313771754541,2.6390953338579464,1.3269905928803405,67990.285,87.65312074664593,88.16955581153161,87.65312074664593,88.16955581153161,0.0204156341755949,0.0,68751.5,66066.72079120176,70729.0,65925.0,-12.346879253354071,82,0.0544,0.0,0.0,-0.3600006103515625
70429.0,70429.0,69284.0,70076.0,70390.4,69702.3,68787.8,68854.7,70151.2363773522,69722.46753911862,69346.94539356043,69028.84042936648,60.2871642808658,43.34293948126802,65.00450090091698,890.8249791000853,688.1400471663851,4.485000298204807,1.2972301152357693,68075.5825,80.71164689869725,84.97234739548149,80.71164689869725,84.97234739548149,0.0183248498138784,0.0,68854.7,66133.13309103096,70729.0,65925.0,-19.288353101302743,82,0.0487000000000001,0.0,-0.457000732421875,-1.279998779296875
70081.0,70626.0,69535.0,70385.0,70321.6,69950.6,69008.93333333333,68937.55,70229.15758490146,69842.9279865516,69476.70221936537,69157.99848371252,61.94010271323596,51.48387096774194,72.61779562552836,890.4791964311444,709.2311619311713,5.376231398029764,1.2943339927199151,68159.28,86.71981333851836,85.02819366128716,86.71981333851836,85.02819366128716,0.0244842195425055,0.0,68937.55,66136.72458773394,70729.0,65925.0,-13.280186661481626,82,0.0471000000000001,0.0,0.0,-0.4099960327148437
70377.0,70508.0,69661.0,69801.0,70191.6,70101.1,69209.4,68964.25,70086.43838993431,69835.30471626949,69517.2394419447,69219.23672335895,57.102605229081945,57.937219730941706,57.53639026780533,833.4734784263565,727.6991680404419,5.879408418657565,1.2101681949676002,68232.265,75.29251170046803,80.90799064589453,75.29251170046803,80.90799064589453,0.0142311716794278,0.0,68964.25,66141.27760374897,70729.0,65940.0,-24.70748829953198,82,0.0270000000000001,5.5999755859375,0.0,-0.2399978637695312
69780.0,69788.0,68695.0,68978.0,69934.6,70140.1,69412.93333333333,68945.7,69716.95892662287,69679.43113149321,69449.8345117016,69196.26179732475,51.05157095145785,25.913621262458477,12.246689841616549,713.6601839391078,738.9571325863218,2.3139220979560355,1.0360868384563315,68294.265,49.333333333333336,70.44855279077323,49.333333333333336,70.44855279077323,0.0018937867265572,0.0,68945.7,66128.21387936066,70729.0,66943.0,-50.66666666666666,82,0.0,-2.7000732421875,0.0159988403320312,-1.1999969482421875
69396.0,70036.0,68867.0,69909.0,69694.8,70042.6,69699.8,69014.55,69710.75952294351,69679.75141860289,69501.88892302153,69281.7834667443,56.85512374622209,31.034482758620697,34.10068261243491,625.0891702465888,739.9429183789537,2.9557303172218785,0.9060280782596714,68405.4725,65.0798433263031,55.48984903130628,65.0798433263031,55.48984903130628,0.0049937264975954,0.0,69014.55,66168.73366896328,70729.0,67749.0,-34.920156673696894,82,0.0235,0.0,0.0,1.1699981689453125
69901.0,69901.0,67546.0,68200.0,69257.8,69789.7,69719.66666666667,69071.15,69207.17301529567,69410.70570612964,69339.15280764384,69178.7564699115,45.76792853553503,-1.2336160370084768,-27.63171490568454,465.7220572055666,727.3887851248141,-0.1405646011479442,0.6756099864971266,68462.61499999999,18.56899488926746,45.235069549950985,18.56899488926746,45.235069549950985,-8.233094702511387e-05,0.0,69071.15,66339.71387407734,70729.0,67546.0,-81.43100511073254,82,0.0453999999999998,-11.0,0.0,-1.2599945068359375
68200.0,68458.0,65996.0,66270.0,68551.6,69371.6,69584.6,69044.95,68228.11534353046,68839.66830501515,68955.50870668836,68901.73204420564,36.99417612807795,-24.607218683651805,-122.8373003273276,181.59429562407604,697.5223602621353,-3.3795999300169126,0.2641899376650011,68517.28,5.402208201892744,29.683682139154424,5.402208201892744,29.683682139154424,-0.0175763089554264,0.0,69044.95,66218.25521810447,70729.0,65996.0,-94.59779179810724,82,0.0505000000000002,0.0,0.0,-1.4799957275390625
66264.0,66660.0,65445.0,66220.0,68000.0,68967.3,69426.73333333334,69059.7,67558.74356235364,68363.36497683058,68613.5701183523,68646.32899237653,36.79737015365227,-47.734930737551466,-164.44487177311888,-47.07097963918932,648.6241147539679,-5.460775215932615,-0.0686667621889211,68574.8925,13.782678285612665,12.584627125590949,13.782678285612665,12.584627125590949,-0.0201148754063017,0.0,69059.7,66295.90115782726,70729.0,65445.0,-86.21732171438734,82,0.0355,0.0,0.0,-1.2999954223632812
65527.0,65663.0,64553.0,65070.0,66256.8,67975.8,68780.66666666667,68839.05,66276.99713882385,67342.18647209319,67832.70212186349,68036.68200963248,32.39855782512092,-66.74136100955302,-176.8643791934102,-497.6634511372249,493.1914489621335,-8.000961416109377,-0.7309489473896427,68674.665,7.9355333844973135,11.465791247625772,7.9355333844973135,11.465791247625772,-0.0166293693104264,0.0,68839.05,65352.50629742072,70451.0,64553.0,-92.06446661550268,82,0.026,0.0,0.0,-1.0200042724609375
65071.0,66049.0,64541.0,65588.0,65734.4,67496.1,68437.93333333333,68723.35,66047.33142588257,67023.24347716715,67552.11435663055,67803.47419919129,36.26159436999054,-55.77474481018465,-141.4935978070812,-620.2564614355651,393.0090917019262,-6.902669940809925,-0.9134900680852276,68712.2525,16.041060211429446,12.218585222898032,16.041060211429446,12.218585222898032,-0.0088334357328514,0.0,68723.35,64976.2586333537,70433.0,64541.0,-83.95893978857055,82,0.0657,-4.2000732421875,0.0,-0.1100006103515625
65591.0,66576.0,65140.0,65402.0,65560.8,67056.2,68101.33333333333,68578.65,65832.22095058838,66728.47193586403,67283.35006205173,67574.76237069687,35.477631768867994,-55.76459791212574,-112.1788483808736,-724.0742733623629,284.209048452822,-6.918292700283221,-1.069302577707731,68739.56999999999,13.19135897043052,12.389317522119084,13.19135897043052,12.389317522119084,-0.0152234597660362,0.0,68578.65,64562.84511056685,70433.0,64541.0,-86.80864102956949,82,0.0517,-2.0,0.0,-1.0
65402.0,66763.0,65362.0,66572.0,65631.2,66815.6,67855.26666666666,68477.85,66078.81396705893,66700.02249297965,67194.43130429526,67479.26119253527,43.7201345291744,-39.73448595245447,-81.25723114642928,-703.8281228963315,175.05553391942914,-5.481805403717008,-1.0407041681382203,68757.9875,33.377156943303206,20.869858708387717,33.377156943303206,20.869858708387717,-0.0067080918160981,0.0,68477.85,64367.94030391237,70385.0,64541.0,-66.6228430566968,82,0.0146999999999999,23.300048828125,0.0,1.5900039672851562
66589.0,67321.0,66539.0,67163.0,65959.0,66591.8,67637.26666666666,68333.75,66440.20931137263,66784.20022152881,67190.50239125834,67449.14107896049,47.37701357259486,-29.273439855290924,-47.35524046005711,-632.799621842918,72.88307838756381,-4.156915349049603,-0.936157846242929,68765.4525,43.08956450287592,29.88602680553654,43.08956450287592,29.88602680553654,0.0058083868780482,0.0,68333.75,64251.73177980608,70385.0,64541.0,-56.91043549712408,82,0.0365999999999999,0.0,0.0,2.290000915527344
67163.0,67347.0,66774.0,67109.0,66366.8,66311.8,67439.46666666666,68177.2,66663.13954091509,66843.25472670539,67180.31459235105,67416.74669048806,47.07602618119581,-33.78712871287129,-39.62440157125534,-574.2468119367695,-18.392488765803336,-4.654400795624068,-0.8499884245890044,68761.0275,43.03670186023128,39.83447443547013,43.03670186023128,39.83447443547013,0.0129678081089561,0.0,68177.2,64159.97635175796,69909.0,64541.0,-56.963298139768725,82,0.0544999999999999,-4.4000244140625,-0.3100013732910156,-0.0099945068359375
67100.0,67100.0,63750.0,63934.0,66036.0,65885.2,67009.4,67837.45,65753.42636061006,66314.29932184986,66774.52526830716,67085.05652948919,33.57135209161267,-47.74965410596566,-103.87518433521532,-775.104333384239,-107.07732552869577,-8.405323705964097,-1.151872279908085,68733.57999999999,2.927139675469297,29.684468679525484,2.927139675469297,29.684468679525484,-0.003087835370245,0.0,67837.45,63597.75918698132,69909.0,63750.0,-97.07286032453072,82,0.0503,-47.5999755859375,-0.6870002746582031,-3.949996948242188
63934.0,64001.0,61341.0,62763.0,65508.2,65534.5,66540.2,67453.05,64756.61757374004,65668.60853605898,66273.08460976876,66673.43209810926,30.13744463775528,-49.18876137712702,-160.05163223825244,-1017.0513449640566,-200.23458183436136,-9.010119168430514,-1.518997591594594,68679.795,16.354226566992523,20.77268936756436,16.354226566992523,20.77268936756436,-0.0075531881182332,0.0,67453.05,62852.201753209534,69909.0,61341.0,-83.64577343300748,82,0.05,0.0,0.0,-1.8499984741210935
62760.0,63923.0,62728.0,63153.0,64824.4,65227.8,66151.86666666667,67097.55,64222.07838249337,65211.22516586643,65883.07403354766,66338.15285067029,32.609789018712945,-49.57943183621647,-129.56050585297243,-1163.909529592529,-298.4022237803141,-9.002752121727353,-1.7456783697427465,68603.8575,20.83956296722254,13.373643069894776,20.83956296722254,13.373643069894776,-0.0135941288156478,0.0,67097.55,62324.58385828112,69909.0,61341.0,-79.16043703277745,82,0.0561,0.0,0.0,-0.2900009155273437
63164.0,65526.0,63164.0,64718.0,64335.4,65147.2,65839.66666666667,66811.8,64387.385588328914,65121.54786298162,65737.4397793542,66183.85257917788,41.54885136599876,-38.00424628450106,-82.9679409815378,-1140.8621297476857,-394.9279108644187,-7.425367263156389,-1.7148370233508312,68506.8725,39.45093457943925,25.548241371218097,39.45093457943925,25.548241371218097,-0.010993429298928,0.0,66811.8,62189.895647896345,68200.0,61341.0,-60.54906542056074,82,0.0559,0.0,0.0,2.0699996948242188
64721.0,65170.0,64320.0,65051.0,63923.8,65145.3,65515.8,66560.55,64608.59039221928,65108.72097880314,65651.63480693492,66075.96185735142,43.27309570647126,-25.63705935032158,-63.624631151609655,-1083.2396697011718,-484.2368209517158,-4.617302052785924,-1.630908012056365,68392.16500000001,52.1287059154138,37.47306782069185,52.1287059154138,37.47306782069185,-0.0031451623350852,0.0,66560.55,62133.52203645666,67163.0,61341.0,-47.87129408458621,82,0.0418,0.0,0.0,0.7299957275390625
65050.0,66145.0,64344.0,66129.0,64362.8,65199.4,65377.73333333333,66347.75,65115.39359481286,65294.22625538438,65711.30545606805,66081.01310903224,48.56292032632433,-1.2334878838246852,-33.258506852215405,-939.7549540556064,-559.6152487317416,-0.2127659574468085,-1.4153381767059952,68262.675,79.72027972027972,57.09997340504424,79.72027972027972,57.09997340504424,0.0113635913791749,0.0,66347.75,62282.11293429988,67163.0,61341.0,-20.27972027972028,82,0.0642,17.39990234375,0.0,0.6299972534179688
66129.0,66133.0,65123.0,65855.0,64981.2,65244.7,65350.066666666666,66150.45,65361.929063208576,65396.18511804176,65729.26727405954,66059.48805102917,47.35419632623746,-3.13170313170313,-20.663602020845023,-838.4862457400741,-619.0122823912915,-0.5511929930534581,-1.2635855795162771,68121.985,75.15817515817515,69.00238693128955,75.15817515817515,69.00238693128955,0.0195968438788528,0.0,66150.45,62403.81564500956,67163.0,61341.0,-24.84182484182484,82,0.068,0.0,0.0,-1.1700057983398438
65863.0,67542.0,65863.0,67285.0,65807.6,65316.0,65421.066666666666,66065.8,66002.95270880572,65739.60600567053,65923.73386480211,66176.20347474069,53.81509020916239,14.214222293970458,42.51814639149817,-635.5151922650548,-657.686500328354,2.687564861730053,-0.9567210571488792,67977.99,95.8555071762619,83.57798735157225,95.8555071762619,83.57798735157225,0.0210829392112498,0.0,66065.8,62506.72154624339,67285.0,61341.0,-4.144492823738107,82,0.0603,0.0,0.0,0.0100021362304687
67285.0,67836.0,66550.0,67836.0,66431.2,65383.3,65575.2,65987.55,66613.96847253715,66120.76855009407,66162.76713170184,66334.2793342892,56.05307722954812,22.152811148486297,79.36113476255954,-425.2955327929958,-673.1423611066596,4.250806823420931,-0.639246092902885,67829.8575,100.0,90.337894111479,100.0,90.337894111479,0.0307651937443759,0.0,65987.55,62664.2147791722,67836.0,61341.0,-0.0,82,0.0663,0.0,0.0,1.7699966430664062
67811.0,67935.0,67210.0,67597.0,66940.4,65432.1,65743.66666666667,65871.95,66941.6456483581,66389.17426825878,66342.04624023911,66454.53844530927,54.81237637765529,16.45777013189154,103.6718890393896,-274.8123747132486,-667.1009125490388,3.063060315911447,-0.4125706284206114,67672.72750000001,94.8741279951471,96.90987839046966,94.8741279951471,96.90987839046966,0.0324396521994864,0.0,65871.95,62967.88123531922,67836.0,61341.0,-5.125872004852897,82,0.012,0.0,0.0,1.4399948120117188
67598.0,68120.0,67035.0,67184.0,67151.4,65757.1,65850.06666666667,65821.15,67022.43043223873,66533.68803766627,66447.29046020922,66524.01097432744,52.64391047935004,14.331671224063053,104.62637910441318,-186.7265685286984,-644.0194117113477,2.724687318430629,-0.2801501753702999,67510.22750000001,86.1926537837439,93.68892725963036,86.1926537837439,93.68892725963036,0.0214946776646421,0.0,65821.15,63049.21484383301,67836.0,61341.0,-13.807346216256086,82,0.0199999999999997,0.0,0.0,0.0600051879882812
67179.0,67179.0,65660.0,66108.0,67202.0,66091.6,65897.13333333333,65813.05,66717.62028815916,66456.29021263604,66404.87915268306,66484.39088153435,47.38428086018487,-3.760129659643432,36.19235089503247,-201.420292247014,-611.5432863966522,-0.6969897254100823,-0.3023784229160167,67348.6325,70.3201062103555,83.79562932974883,70.3201062103555,83.79562932974883,0.0093299122423009,0.0,65813.05,63045.4652424913,67836.0,61341.0,-29.67989378964449,82,0.0635999999999998,-13.7000732421875,0.0,-1.1699981689453125
66110.0,66514.0,65534.0,65795.0,66904.0,66355.8,65845.33333333333,65791.8,66410.0801921061,66336.0556285204,66328.64425859768,66418.73460710251,45.946231906823606,-11.341402752445696,12.840616586289716,-235.60574197223468,-575.7210644182703,-2.036835757783303,-0.3540203185144,67185.2375,65.70290603333825,74.07188867581254,65.70290603333825,74.07188867581254,-0.002819111113004,0.0,65791.8,63030.52083265844,67836.0,61341.0,-34.29709396666175,82,0.0616000000000001,0.0,0.0,0.8700027465820312
65765.0,66325.0,64429.0,66121.0,66561.0,66496.1,65775.86666666667,65821.65,66313.72012807074,66296.95460515303,66302.68872627296,66390.3789302356,47.72568154702813,-8.010377817415273,-8.888359622964561,-233.69855025300055,-539.1139417854952,-1.4722317423892473,-0.3513229096307424,67028.06999999999,70.5118749078035,68.84496238383241,70.5118749078035,68.84496238383241,0.0045505837576268,0.0,65821.65,63059.68879281505,67836.0,61341.0,-29.48812509219649,82,0.0528999999999999,0.0,0.1800003051757812,-2.139999389648437
66118.0,66510.0,65607.0,66503.0,66342.2,66641.3,65735.46666666666,65893.3,66376.81341871383,66334.41740421612,66327.72763548885,66401.10474640364,49.8106604024525,26.92589875275128,26.199194128170376,-199.06814591167492,-502.0835514655663,4.018206275221322,-0.2992679758412132,66880.7825,76.1469243251217,70.78723508875447,76.1469243251217,70.78723508875447,0.0215402012917158,0.0,65893.3,63138.713490195936,67836.0,61341.0,-23.8530756748783,82,0.0434000000000001,11.5,0.4150009155273437,1.3300018310546875
66511.0,67397.0,66511.0,67228.0,66351.0,66751.2,65955.06666666667,65975.3,66660.54227914257,66496.88696708591,66440.26168105274,66479.85667531758,53.59376974106186,49.09290819131391,74.36274120757471,-111.83272204411332,-462.7740684839537,7.114064018609691,-0.1679903386828058,66743.38,83.45697329376854,76.7052575088979,83.45697329376854,76.7052575088979,0.0332737054133476,0.0,65975.3,63164.87404651989,67836.0,62728.0,-16.543026706231455,76,0.0228999999999999,-1.5,-0.0510005950927734,-1.1399993896484375
67228.0,68250.0,67228.0,67779.0,66685.2,66943.6,66289.46666666666,66094.15,67033.36151942838,66729.99842761575,66607.60397092115,66603.58461100163,56.2903480463883,49.978392394122736,106.50897163961056,1.7429829466418596,-419.03531731849785,7.325067692746187,0.0026147197385993,66619.155,90.73928430987024,83.44772730958681,90.73928430987024,83.44772730958681,0.0358808494491103,0.0,66094.15,63191.23337873878,67836.0,63164.0,-9.260715690129768,76,0.0681,0.0,0.569000244140625,0.8000030517578125
67780.0,68813.0,67482.0,67641.0,67054.4,66979.2,66588.66666666667,66147.6,67235.90767961892,66895.63507714015,66736.778474556,66702.38607662052,55.42172971101292,37.3355473240516,107.27270750891944,79.69838733600045,-371.09316838642616,4.516517815754504,0.1194286634679491,66502.6425,73.91497885599821,82.70374548654566,73.91497885599821,82.70374548654566,0.0204750278411823,0.0,66147.6,63172.9776441379,67836.0,64320.0,-26.085021144001782,76,0.0888999999999999,0.0,0.3640003204345703,1.2300033569335938
67643.0,68198.0,66924.0,67815.0,67393.2,66977.1,66795.13333333333,66180.2,67428.93845307929,67062.79233584194,66871.55616523651,66808.34930741857,56.33661636342947,36.03650586701434,84.5137999838534,153.74665701614867,-319.4166000537973,4.248973882031022,0.230114219988296,66394.965,77.66838218840904,80.77421511809248,77.66838218840904,80.77421511809248,0.0168826786065339,0.0,66180.2,63148.04495119484,67836.0,64344.0,-22.33161781159096,76,0.0582,0.0,0.016000747680664,-0.8000030517578125
